count: 00077	high: 0.6794	 avg: 0.3875	   word: gravity
count: 00001	high: 0.6267	 avg: 0.6267	   word: binary pulsar bounds
count: 00001	high: 0.6394	 avg: 0.6394	   word: orbital decay rate
count: 00001	high: 0.6442	 avg: 0.6442	   word: proposed space-based mission
count: 00001	high: 0.6452	 avg: 0.6452	   word: gravitational Lorentz-violation
count: 00001	high: 0.6508	 avg: 0.6508	   word: preferred time direction
count: 00001	high: 0.6551	 avg: 0.6551	   word: gravitational sector
count: 00001	high: 0.6571	 avg: 0.6571	   word: competitive constraints
count: 00001	high: 0.6634	 avg: 0.6634	   word: coincident electromagnetic counterparts
count: 00001	high: 0.7850	 avg: 0.7850	   word: gravitational Lorentz violation
count: 00001	high: 0.8211	 avg: 0.8211	   word: associated gravitational waves
count: 00001	high: 0.4427	 avg: 0.4427	   word: star
count: 00001	high: 0.4612	 avg: 0.4612	   word: sake
count: 00001	high: 0.4856	 avg: 0.4856	   word: Chern-Simon
count: 00001	high: 0.6215	 avg: 0.6215	   word: interior region
count: 00001	high: 0.6321	 avg: 0.6321	   word: physical consequences
count: 00001	high: 0.6594	 avg: 0.6594	   word: gravitational mass
count: 00001	high: 0.6600	 avg: 0.6600	   word: exterior region
count: 00001	high: 0.6692	 avg: 0.6692	   word: Schwarzchild spacetime
count: 00001	high: 0.7010	 avg: 0.7010	   word: exterior spacetimes
count: 00001	high: 0.8339	 avg: 0.8339	   word: external field
count: 00001	high: 0.8539	 avg: 0.8539	   word: Israel junction conditions
count: 00001	high: 0.9448	 avg: 0.9448	   word: gravitational perfect fluid
count: 00001	high: 0.4076	 avg: 0.4076	   word: conjectures
count: 00001	high: 0.4124	 avg: 0.4124	   word: ICQFT
count: 00001	high: 0.4210	 avg: 0.4210	   word: pillars
count: 00001	high: 0.6511	 avg: 0.6511	   word: dark matter/energy
count: 00001	high: 0.6573	 avg: 0.6573	   word: natural explanation
count: 00001	high: 0.6776	 avg: 0.6776	   word: conceptual framework
count: 00001	high: 0.6785	 avg: 0.6785	   word: possible candidate
count: 00001	high: 0.6911	 avg: 0.6911	   word: gauge fields
count: 00001	high: 0.7067	 avg: 0.7067	   word: coherent picture
count: 00001	high: 0.7092	 avg: 0.7092	   word: modern physics
count: 00001	high: 0.7104	 avg: 0.7104	   word: challenging problem
count: 00001	high: 0.7105	 avg: 0.7105	   word: consistent theory
count: 00001	high: 0.7196	 avg: 0.7196	   word: dual dynamics
count: 00001	high: 0.7228	 avg: 0.7228	   word: trinary field
count: 00001	high: 0.7455	 avg: 0.7455	   word: black-hole states
count: 00001	high: 0.7589	 avg: 0.7589	   word: fundamental inconsistencies
count: 00001	high: 0.7590	 avg: 0.7590	   word: Hilbert-space inconsistency
count: 00001	high: 0.7609	 avg: 0.7609	   word: sharp conflict
count: 00001	high: 0.8040	 avg: 0.8040	   word: Spacetime-matter entanglement
count: 00001	high: 0.8535	 avg: 0.8535	   word: dual entanglement
count: 00001	high: 0.9717	 avg: 0.9717	   word: informationally-complete quantum field
count: 00001	high: 0.4276	 avg: 0.4276	   word: subject
count: 00001	high: 0.4278	 avg: 0.4278	   word: selection
count: 00001	high: 0.4279	 avg: 0.4279	   word: incapability
count: 00001	high: 0.4313	 avg: 0.4313	   word: frame
count: 00001	high: 0.4922	 avg: 0.4922	   word: manifolds
count: 00001	high: 0.5605	 avg: 0.5605	   word: local level
count: 00001	high: 0.5722	 avg: 0.5722	   word: symmetry group
count: 00001	high: 0.5747	 avg: 0.5747	   word: common lore
count: 00001	high: 0.5758	 avg: 0.5758	   word: remnant group
count: 00001	high: 0.6099	 avg: 0.6099	   word: Finite transformations
count: 00001	high: 0.6351	 avg: 0.6351	   word: tetrad field
count: 00001	high: 0.6401	 avg: 0.6401	   word: preferred parallelization
count: 00001	high: 0.6814	 avg: 0.6814	   word: spacetime structure
count: 00001	high: 0.7478	 avg: 0.7478	   word: dimensional Abelian subgroups
count: 00001	high: 0.7878	 avg: 0.7878	   word: teleparallel gravitational theories
count: 00001	high: 0.8500	 avg: 0.8500	   word: local Lorentz transformations
count: 00001	high: 0.8555	 avg: 0.8555	   word: infinitesimal local Lorentz
count: 00001	high: 0.9217	 avg: 0.9217	   word: local Lorentz invariance
count: 00001	high: 0.4351	 avg: 0.4351	   word: R^n
count: 00001	high: 0.4508	 avg: 0.4508	   word: eras
count: 00001	high: 0.4715	 avg: 0.4715	   word: anisotropic
count: 00001	high: 0.6085	 avg: 0.6085	   word: practical substitute
count: 00001	high: 0.6110	 avg: 0.6110	   word: matter distribution
count: 00001	high: 0.6123	 avg: 0.6123	   word: Starobinsky model
count: 00001	high: 0.6294	 avg: 0.6294	   word: adiabatic index
count: 00001	high: 0.6358	 avg: 0.6358	   word: Bianchi identities
count: 00001	high: 0.6648	 avg: 0.6648	   word: supersymmetric supergravity
count: 00001	high: 0.7168	 avg: 0.7168	   word: dynamical instability
count: 00001	high: 0.7372	 avg: 0.7372	   word: dark source components
count: 00001	high: 0.7757	 avg: 0.7757	   word: order curvature corrections
count: 00001	high: 0.8737	 avg: 0.8737	   word: collapse equation
count: 00001	high: 0.9522	 avg: 0.9522	   word: axially symmetric gravitating
count: 00001	high: 0.4927	 avg: 0.4927	   word: representative
count: 00001	high: 0.5741	 avg: 0.5741	   word: non-vacuum solutions
count: 00001	high: 0.5863	 avg: 0.5863	   word: one-parameter family
count: 00001	high: 0.5985	 avg: 0.5985	   word: complete set
count: 00001	high: 0.6072	 avg: 0.6072	   word: la Vaidya
count: 00001	high: 0.6131	 avg: 0.6131	   word: special type
count: 00001	high: 0.6181	 avg: 0.6181	   word: gravitational bubbles
count: 00001	high: 0.6422	 avg: 0.6422	   word: vectorial equation
count: 00001	high: 0.7001	 avg: 0.7001	   word: specific metrics
count: 00001	high: 0.7247	 avg: 0.7247	   word: thee-parameter Mannheim-Kazanas solution
count: 00001	high: 0.7521	 avg: 0.7521	   word: general structure
count: 00001	high: 0.7572	 avg: 0.7572	   word: pure vacuum solutions
count: 00001	high: 0.8199	 avg: 0.8199	   word: spherical conformal gravity
count: 00001	high: 0.8476	 avg: 0.8476	   word: corresponding Bach equation
count: 00001	high: 0.8571	 avg: 0.8571	   word: famous Robertson-Walker metrics
count: 00001	high: 0.8826	 avg: 0.8826	   word: two-dimensional curvature scalar
count: 00001	high: 0.9596	 avg: 0.9596	   word: Weyl conformal gravity
count: 00001	high: 0.2313	 avg: 0.2313	   word: connections
count: 00001	high: 0.2316	 avg: 0.2316	   word: fluid
count: 00001	high: 0.2375	 avg: 0.2375	   word: 4D
count: 00001	high: 0.3792	 avg: 0.3792	   word: late universe
count: 00001	high: 0.3795	 avg: 0.3795	   word: FRW model
count: 00001	high: 0.3862	 avg: 0.3862	   word: Sitter universe
count: 00001	high: 0.3928	 avg: 0.3928	   word: scalar factor
count: 00001	high: 0.3942	 avg: 0.3942	   word: continuity equation
count: 00001	high: 0.4024	 avg: 0.4024	   word: hot universes
count: 00001	high: 0.4164	 avg: 0.4164	   word: calculational results
count: 00001	high: 0.5157	 avg: 0.5157	   word: general state parameter
count: 00001	high: 0.5243	 avg: 0.5243	   word: extra dimension
count: 00001	high: 0.5871	 avg: 0.5871	   word: singular big bang
count: 00001	high: 0.6790	 avg: 0.6790	   word: non-singular big bounce
count: 00001	high: 0.9009	 avg: 0.9009	   word: big bounce universe
count: 00001	high: 0.7270	 avg: 0.7270	   word: corresponding behavior
count: 00001	high: 0.7436	 avg: 0.7436	   word: rare stability
count: 00001	high: 0.7589	 avg: 0.7589	   word: oscillatory behavior
count: 00001	high: 0.7719	 avg: 0.7719	   word: significant differences
count: 00001	high: 0.7738	 avg: 0.7738	   word: frequent presence
count: 00001	high: 0.7848	 avg: 0.7848	   word: nonminimal coupling
count: 00001	high: 0.7961	 avg: 0.7961	   word: asymptotic solutions
count: 00001	high: 0.8515	 avg: 0.8515	   word: cosmological dynamics
count: 00001	high: 0.9382	 avg: 0.9382	   word: nonminimal scalar-curvature theory
count: 00001	high: 0.9809	 avg: 0.9809	   word: exact phase-space behavior
count: 00001	high: 0.3436	 avg: 0.3436	   word: Ba\~
count: 00001	high: 0.3595	 avg: 0.3595	   word: mechanism
count: 00001	high: 0.3613	 avg: 0.3613	   word: maximum
count: 00001	high: 0.3615	 avg: 0.3615	   word: CME
count: 00001	high: 0.3778	 avg: 0.3778	   word: vicinity
count: 00001	high: 0.4007	 avg: 0.4007	   word: ados
count: 00001	high: 0.4037	 avg: 0.4037	   word: Geodesics
count: 00001	high: 0.5388	 avg: 0.5388	   word: centre-of-mass energy
count: 00001	high: 0.5446	 avg: 0.5446	   word: different cases
count: 00001	high: 0.5545	 avg: 0.5545	   word: effective potential
count: 00001	high: 0.5620	 avg: 0.5620	   word: orbital motion
count: 00001	high: 0.5767	 avg: 0.5767	   word: radial motion
count: 00001	high: 0.5801	 avg: 0.5801	   word: minimum values
count: 00001	high: 0.5834	 avg: 0.5834	   word: uncharged particles
count: 00001	high: 0.5878	 avg: 0.5878	   word: Horava-Lifshitz theory
count: 00001	high: 0.6262	 avg: 0.6262	   word: BSW effect
count: 00001	high: 0.6510	 avg: 0.6510	   word: neutral particle
count: 00001	high: 0.9228	 avg: 0.9228	   word: dimensional topological Lifshitz
count: 00001	high: 0.3790	 avg: 0.3790	   word: Planck era
count: 00001	high: 0.3928	 avg: 0.3928	   word: primordial region
count: 00001	high: 0.3941	 avg: 0.3941	   word: early time
count: 00001	high: 0.4117	 avg: 0.4117	   word: cyclic scenario
count: 00001	high: 0.4462	 avg: 0.4462	   word: homogeneous universe
count: 00001	high: 0.5075	 avg: 0.5075	   word: quantum fields
count: 00001	high: 0.5264	 avg: 0.5264	   word: future bounce
count: 00001	high: 0.5587	 avg: 0.5587	   word: big bounce
count: 00001	high: 0.5877	 avg: 0.5877	   word: late time phases
count: 00001	high: 0.5919	 avg: 0.5919	   word: quantum bounce
count: 00001	high: 0.6027	 avg: 0.6027	   word: quantum particle production
count: 00001	high: 0.6292	 avg: 0.6292	   word: non-minimally coupled scalar
count: 00001	high: 0.6516	 avg: 0.6516	   word: quantum gravity modifications
count: 00001	high: 0.6676	 avg: 0.6676	   word: quantum background density
count: 00001	high: 0.7035	 avg: 0.7035	   word: big bang singularity
count: 00001	high: 0.7639	 avg: 0.7639	   word: late time bounce
count: 00001	high: 0.4529	 avg: 0.4529	   word: decompositions
count: 00001	high: 0.4550	 avg: 0.4550	   word: Euclidean
count: 00001	high: 0.5813	 avg: 0.5813	   word: regular origin
count: 00001	high: 0.5879	 avg: 0.5879	   word: additional introduction
count: 00001	high: 0.5910	 avg: 0.5910	   word: new variables
count: 00001	high: 0.5983	 avg: 0.5983	   word: algebraic equation
count: 00001	high: 0.6095	 avg: 0.6095	   word: canonical form
count: 00001	high: 0.6100	 avg: 0.6100	   word: two-parameter family
count: 00001	high: 0.6114	 avg: 0.6114	   word: momentum constraint
count: 00001	high: 0.6132	 avg: 0.6132	   word: Hamiltonian constraint
count: 00001	high: 0.6207	 avg: 0.6207	   word: base manifold
count: 00001	high: 0.7384	 avg: 0.7384	   word: nonlinear wave equation
count: 00001	high: 0.7671	 avg: 0.7671	   word: Riemannian case
count: 00001	high: 0.7714	 avg: 0.7714	   word: primary space
count: 00001	high: 0.7805	 avg: 0.7805	   word: true degrees
count: 00001	high: 0.8284	 avg: 0.8284	   word: smooth Einsteinian spaces
count: 00001	high: 0.9399	 avg: 0.9399	   word: conformal structure
count: 00001	high: 0.7450	 avg: 0.7450	   word: wide family
count: 00001	high: 0.8840	 avg: 0.8840	   word: Kerr geometry
count: 00001	high: 0.9761	 avg: 0.9761	   word: Null tetrads
count: 00001	high: 0.9849	 avg: 0.9849	   word: teleparallel theories
count: 00001	high: 0.3433	 avg: 0.3433	   word: MOND-ian phenomenology
count: 00001	high: 0.3455	 avg: 0.3455	   word: energy momentum
count: 00001	high: 0.3666	 avg: 0.3666	   word: Einstein gauge
count: 00001	high: 0.3719	 avg: 0.3719	   word: additional accelerations
count: 00001	high: 0.4075	 avg: 0.4075	   word: Newton acceleration
count: 00001	high: 0.4079	 avg: 0.4079	   word: tensor theory
count: 00001	high: 0.4134	 avg: 0.4134	   word: additional acceleration
count: 00001	high: 0.6094	 avg: 0.6094	   word: unusual transition functions
count: 00001	high: 0.6131	 avg: 0.6131	   word: Weylian scale connection
count: 00001	high: 0.6256	 avg: 0.6256	   word: generally covariant expression
count: 00001	high: 0.6433	 avg: 0.6433	   word: low velocity limit
count: 00001	high: 0.6642	 avg: 0.6642	   word: phantom energy density
count: 00001	high: 0.6812	 avg: 0.6812	   word: common MOND models
count: 00001	high: 0.7509	 avg: 0.7509	   word: deep MOND form
count: 00001	high: 0.9113	 avg: 0.9113	   word: kinematical Lagrange density
count: 00001	high: 0.9855	 avg: 0.9855	   word: Weyl geometric scalar
count: 00001	high: 0.2417	 avg: 0.2417	   word: Article
count: 00001	high: 0.2417	 avg: 0.2417	   word: QM.In
count: 00001	high: 0.2419	 avg: 0.2419	   word: knowledge
count: 00001	high: 0.2424	 avg: 0.2424	   word: 3-geometries
count: 00001	high: 0.2447	 avg: 0.2447	   word: lattice
count: 00001	high: 0.2456	 avg: 0.2456	   word: paradigm
count: 00001	high: 0.2481	 avg: 0.2481	   word: whilst
count: 00001	high: 0.2494	 avg: 0.2494	   word: sheaves
count: 00001	high: 0.2497	 avg: 0.2497	   word: Wheeler
count: 00001	high: 0.2571	 avg: 0.2571	   word: hitherto
count: 00001	high: 0.2572	 avg: 0.2572	   word: topologies
count: 00001	high: 0.2629	 avg: 0.2629	   word: subsets
count: 00001	high: 0.2634	 avg: 0.2634	   word: Isham
count: 00001	high: 0.2923	 avg: 0.2923	   word: Kendall
count: 00001	high: 0.3661	 avg: 0.3661	   word: Superspace
count: 00001	high: 0.4031	 avg: 0.4031	   word: records theories
count: 00001	high: 0.4073	 avg: 0.4073	   word: records theory
count: 00001	high: 0.4083	 avg: 0.4083	   word: shape statistics
count: 00001	high: 0.4103	 avg: 0.4103	   word: random sets
count: 00001	high: 0.4158	 avg: 0.4158	   word: Probability theory
count: 00001	high: 0.4217	 avg: 0.4217	   word: stochastic treatment
count: 00001	high: 0.4240	 avg: 0.4240	   word: classical preliminaries
count: 00001	high: 0.4315	 avg: 0.4315	   word: sketchy subject
count: 00001	high: 0.4404	 avg: 0.4404	   word: levels Relational
count: 00001	high: 0.4415	 avg: 0.4415	   word: deeper levels
count: 00001	high: 0.4417	 avg: 0.4417	   word: fixed set
count: 00001	high: 0.4498	 avg: 0.4498	   word: mathematical structure
count: 00001	high: 0.4503	 avg: 0.4503	   word: quantization schemes
count: 00001	high: 0.4551	 avg: 0.4551	   word: topology change
count: 00001	high: 0.4746	 avg: 0.4746	   word: regards dynamics
count: 00001	high: 0.4768	 avg: 0.4768	   word: spatial manifold
count: 00001	high: 0.4909	 avg: 0.4909	   word: stratified manifolds
count: 00001	high: 0.5328	 avg: 0.5328	   word: topological spaces
count: 00001	high: 0.5363	 avg: 0.5363	   word: topological manifolds
count: 00001	high: 0.5928	 avg: 0.5928	   word: relational mechanics models
count: 00001	high: 0.6076	 avg: 0.6076	   word: Background Independence criteria
count: 00001	high: 0.6161	 avg: 0.6161	   word: Cech cohomology
count: 00001	high: 0.6309	 avg: 0.6309	   word: metric space subcase
count: 00001	high: 0.6554	 avg: 0.6554	   word: fundamental Theoretical Physics
count: 00001	high: 0.6870	 avg: 0.6870	   word: familiar issue
count: 00001	high: 0.7435	 avg: 0.7435	   word: furthmore generalized configuration
count: 00001	high: 0.9226	 avg: 0.9226	   word: configuration spaces
count: 00001	high: 0.2979	 avg: 0.2979	   word: Sitter solution
count: 00001	high: 0.3213	 avg: 0.3213	   word: stationary solution
count: 00001	high: 0.3282	 avg: 0.3282	   word: Petrov type
count: 00001	high: 0.4261	 avg: 0.4261	   word: Reissner-Nordstrom-dark energy space
count: 00001	high: 0.4409	 avg: 0.4409	   word: relativistic dark energy
count: 00001	high: 0.4445	 avg: 0.4445	   word: Reissner-Nordstrom-dark energy solution
count: 00001	high: 0.4535	 avg: 0.4535	   word: dark energy solution
count: 00001	high: 0.5762	 avg: 0.5762	   word: Reissner-Nordstrom-dark energy
count: 00001	high: 0.7942	 avg: 0.7942	   word: Reissner-Nordstrom black hole
count: 00001	high: 0.6994	 avg: 0.6994	   word: simple symmetry
count: 00001	high: 0.7609	 avg: 0.7609	   word: curved spaces
count: 00001	high: 0.8172	 avg: 0.8172	   word: consistency considerations
count: 00001	high: 0.9464	 avg: 0.9464	   word: possible Friedmann equations
count: 00001	high: 0.2292	 avg: 0.2292	   word: P-T
count: 00001	high: 0.2409	 avg: 0.2409	   word: diagrams
count: 00001	high: 0.2429	 avg: 0.2429	   word: border
count: 00001	high: 0.2579	 avg: 0.2579	   word: extent
count: 00001	high: 0.4050	 avg: 0.4050	   word: Clapeyron equation
count: 00001	high: 0.5676	 avg: 0.5676	   word: non-gravity thermodynamic systems
count: 00001	high: 0.5933	 avg: 0.5933	   word: phase diagram
count: 00001	high: 0.6322	 avg: 0.6322	   word: topological dilaton AdS
count: 00001	high: 0.6398	 avg: 0.6398	   word: phase coexistence
count: 00001	high: 0.7531	 avg: 0.7531	   word: phase change latent
count: 00001	high: 0.8037	 avg: 0.8037	   word: phase transition characteristic
count: 00001	high: 0.8958	 avg: 0.8958	   word: equal area law
count: 00001	high: 0.9688	 avg: 0.9688	   word: Maxwell equal area
count: 00001	high: 0.3266	 avg: 0.3266	   word: WKB approach
count: 00001	high: 0.3662	 avg: 0.3662	   word: Poschl-Teller approximation
count: 00001	high: 0.5680	 avg: 0.5680	   word: scalar charge
count: 00001	high: 0.6035	 avg: 0.6035	   word: corresponding quasinormal frequencies
count: 00001	high: 0.6447	 avg: 0.6447	   word: spherical harmonic index
count: 00001	high: 0.6822	 avg: 0.6822	   word: unstable null geodesics
count: 00001	high: 0.4012	 avg: 0.4012	   word: attempt
count: 00001	high: 0.5338	 avg: 0.5338	   word: consistency
count: 00001	high: 0.6039	 avg: 0.6039	   word: shear-free cases
count: 00001	high: 0.6239	 avg: 0.6239	   word: gravito-elecric components
count: 00001	high: 0.6297	 avg: 0.6297	   word: dust models
count: 00001	high: 0.7161	 avg: 0.7161	   word: mathematical restrictions
count: 00001	high: 0.9109	 avg: 0.9109	   word: irrotational-fluid cosmological models
count: 00001	high: 0.9357	 avg: 0.9357	   word: non-expanding irrotational spacetimes
count: 00001	high: 0.3487	 avg: 0.3487	   word: mass functions
count: 00001	high: 0.3529	 avg: 0.3529	   word: different values
count: 00001	high: 0.3536	 avg: 0.3536	   word: energy-momentum profiles
count: 00001	high: 0.3600	 avg: 0.3600	   word: specific conditions
count: 00001	high: 0.3614	 avg: 0.3614	   word: energy condition
count: 00001	high: 0.3686	 avg: 0.3686	   word: pressure profiles
count: 00001	high: 0.3690	 avg: 0.3690	   word: useful information
count: 00001	high: 0.3754	 avg: 0.3754	   word: shape functions
count: 00001	high: 0.3981	 avg: 0.3981	   word: vacuum states
count: 00001	high: 0.4002	 avg: 0.4002	   word: exotic matter
count: 00001	high: 0.4064	 avg: 0.4064	   word: Recent observations
count: 00001	high: 0.4118	 avg: 0.4118	   word: extended theories
count: 00001	high: 0.4225	 avg: 0.4225	   word: universe demands
count: 00001	high: 0.4398	 avg: 0.4398	   word: superstring theories
count: 00001	high: 0.6487	 avg: 0.6487	   word: volume integral quantifier
count: 00001	high: 0.6632	 avg: 0.6632	   word: usual spherical ones
count: 00001	high: 0.6820	 avg: 0.6820	   word: present accelerating expansion
count: 00001	high: 0.7512	 avg: 0.7512	   word: asymptotically flat wormhole
count: 00001	high: 0.8888	 avg: 0.8888	   word: cosmological constant background
count: 00001	high: 0.9278	 avg: 0.9278	   word: cosmological constant permits
count: 00001	high: 0.2016	 avg: 0.2016	   word: rotational axis
count: 00001	high: 0.2517	 avg: 0.2517	   word: massless particles
count: 00001	high: 0.3382	 avg: 0.3382	   word: singly spinning Myers-Perry
count: 00001	high: 0.3900	 avg: 0.3900	   word: higher-dimensional black holes
count: 00001	high: 0.3968	 avg: 0.3968	   word: Newtonian gravitational monopole
count: 00001	high: 0.5654	 avg: 0.5654	   word: stable circular orbits
count: 00001	high: 0.6037	 avg: 0.6037	   word: outermost stable bound
count: 00001	high: 0.8049	 avg: 0.8049	   word: stable bound orbit
count: 00001	high: 0.9161	 avg: 0.9161	   word: stable bound orbits
count: 00001	high: 0.6359	 avg: 0.6359	   word: stellar systems
count: 00001	high: 0.6649	 avg: 0.6649	   word: theses systems
count: 00001	high: 0.6819	 avg: 0.6819	   word: collapse criterion
count: 00001	high: 0.7150	 avg: 0.7150	   word: metric formalism
count: 00001	high: 0.7347	 avg: 0.7347	   word: Boltzmann equation
count: 00001	high: 0.7409	 avg: 0.7409	   word: instability varies
count: 00001	high: 0.7818	 avg: 0.7818	   word: Palatini formalism
count: 00001	high: 0.7868	 avg: 0.7868	   word: Jeans instability
count: 00001	high: 0.8819	 avg: 0.8819	   word: infinite homogeneous fluid
count: 00001	high: 0.9652	 avg: 0.9652	   word: weak field approximation
count: 00001	high: 0.9981	 avg: 0.9981	   word: collisionless self-gravitating systems
count: 00001	high: 0.2316	 avg: 0.2316	   word: eye
count: 00001	high: 0.3886	 avg: 0.3886	   word: power law
count: 00001	high: 0.3895	 avg: 0.3895	   word: different aspects
count: 00001	high: 0.3899	 avg: 0.3899	   word: physical behaviour
count: 00001	high: 0.4000	 avg: 0.4000	   word: CDM model
count: 00001	high: 0.4024	 avg: 0.4024	   word: present epoch
count: 00001	high: 0.5565	 avg: 0.5565	   word: statefinder diagnostic pair
count: 00001	high: 0.5715	 avg: 0.5715	   word: perfect cosmic fluid
count: 00001	high: 0.6247	 avg: 0.6247	   word: constant deceleration parameter
count: 00001	high: 0.6936	 avg: 0.6936	   word: Kaluza-Klein cosmological models
count: 00001	high: 0.9439	 avg: 0.9439	   word: exponential volumetric expansion
count: 00001	high: 0.2555	 avg: 0.2555	   word: description
count: 00001	high: 0.7634	 avg: 0.7634	   word: matter degrees
count: 00001	high: 0.9912	 avg: 0.9912	   word: ahler-Einstein Fano manifolds
count: 00001	high: 0.5201	 avg: 0.5201	   word: E_
count: 00001	high: 0.5259	 avg: 0.5259	   word: dragging
count: 00001	high: 0.5571	 avg: 0.5571	   word: r_max
count: 00001	high: 0.5987	 avg: 0.5987	   word: minimum distance
count: 00001	high: 0.5990	 avg: 0.5990	   word: external distribution
count: 00001	high: 0.5996	 avg: 0.5996	   word: alternative descriptions
count: 00001	high: 0.6005	 avg: 0.6005	   word: overlap r_min
count: 00001	high: 0.6018	 avg: 0.6018	   word: specific case
count: 00001	high: 0.6039	 avg: 0.6039	   word: mutual gravity
count: 00001	high: 0.6054	 avg: 0.6054	   word: Explicit expressions
count: 00001	high: 0.6089	 avg: 0.6089	   word: spin vector
count: 00001	high: 0.6124	 avg: 0.6124	   word: inertial frames
count: 00001	high: 0.6125	 avg: 0.6125	   word: remote distribution
count: 00001	high: 0.6141	 avg: 0.6141	   word: vacuum region
count: 00001	high: 0.6163	 avg: 0.6163	   word: external matter
count: 00001	high: 0.6208	 avg: 0.6208	   word: maximum radius
count: 00001	high: 0.6237	 avg: 0.6237	   word: remote matter
count: 00001	high: 0.6919	 avg: 0.6919	   word: tidal environment
count: 00001	high: 0.7003	 avg: 0.7003	   word: post-Newtonian expansions
count: 00001	high: 0.7037	 avg: 0.7037	   word: Einstein field equations
count: 00001	high: 0.7047	 avg: 0.7047	   word: post-Newtonian metrics
count: 00001	high: 0.7198	 avg: 0.7198	   word: deformed black hole
count: 00001	high: 0.7768	 avg: 0.7768	   word: one-and-a-half post-Newtonian order
count: 00001	high: 0.8139	 avg: 0.8139	   word: tidal quadrupole moments
count: 00001	high: 0.8164	 avg: 0.8164	   word: generic tidal forces
count: 00001	high: 0.8601	 avg: 0.8601	   word: tidal moments
count: 00001	high: 0.5182	 avg: 0.5182	   word: mathematical description
count: 00001	high: 0.5217	 avg: 0.5217	   word: special situations
count: 00001	high: 0.5448	 avg: 0.5448	   word: particle state
count: 00001	high: 0.5992	 avg: 0.5992	   word: entropic motion
count: 00001	high: 0.6135	 avg: 0.6135	   word: entropic force
count: 00001	high: 0.6309	 avg: 0.6309	   word: random walk
count: 00001	high: 0.6503	 avg: 0.6503	   word: Entropic forces
count: 00001	high: 0.7166	 avg: 0.7166	   word: fixed gravity state
count: 00001	high: 0.2749	 avg: 0.2749	   word: Relationalism
count: 00001	high: 0.2847	 avg: 0.2847	   word: se
count: 00001	high: 0.2937	 avg: 0.2937	   word: suggestion
count: 00001	high: 0.3044	 avg: 0.3044	   word: QM
count: 00001	high: 0.3051	 avg: 0.3051	   word: collaborators
count: 00001	high: 0.3151	 avg: 0.3151	   word: Barbour
count: 00001	high: 0.3340	 avg: 0.3340	   word: Kuchar
count: 00001	high: 0.3702	 avg: 0.3702	   word: advance
count: 00001	high: 0.4058	 avg: 0.4058	   word: decades
count: 00001	high: 0.4117	 avg: 0.4117	   word: Problem
count: 00001	high: 0.5305	 avg: 0.5305	   word: background structures
count: 00001	high: 0.5546	 avg: 0.5546	   word: good area
count: 00001	high: 0.5672	 avg: 0.5672	   word: quantum version
count: 00001	high: 0.5685	 avg: 0.5685	   word: classical portion
count: 00001	high: 0.5698	 avg: 0.5698	   word: relational thinking
count: 00001	high: 0.5759	 avg: 0.5759	   word: knock-on effects
count: 00001	high: 0.5917	 avg: 0.5917	   word: distinct insights
count: 00001	high: 0.6006	 avg: 0.6006	   word: classical counterpart
count: 00001	high: 0.6167	 avg: 0.6167	   word: classical counterparts
count: 00001	high: 0.6481	 avg: 0.6481	   word: canonical approach
count: 00001	high: 0.6967	 avg: 0.6967	   word: Whilst Isham
count: 00001	high: 0.8598	 avg: 0.8598	   word: quantum gravity programs
count: 00001	high: 0.9139	 avg: 0.9139	   word: different redundancy group
count: 00001	high: 0.9217	 avg: 0.9217	   word: background independence
count: 00001	high: 0.4105	 avg: 0.4105	   word: evolutions
count: 00001	high: 0.6375	 avg: 0.6375	   word: 2PN order
count: 00001	high: 0.6539	 avg: 0.6539	   word: generic theory
count: 00001	high: 0.6837	 avg: 0.6837	   word: stronger gravity
count: 00001	high: 0.6841	 avg: 0.6841	   word: consistency check
count: 00001	high: 0.6926	 avg: 0.6926	   word: dimensionless variables
count: 00001	high: 0.7041	 avg: 0.7041	   word: large distances
count: 00001	high: 0.7057	 avg: 0.7057	   word: chameleon orbits
count: 00001	high: 0.7067	 avg: 0.7067	   word: conservative evolution
count: 00001	high: 0.7109	 avg: 0.7109	   word: compact form
count: 00001	high: 0.7124	 avg: 0.7124	   word: short distances
count: 00001	high: 0.7165	 avg: 0.7165	   word: orbital parameters
count: 00001	high: 0.7182	 avg: 0.7182	   word: order accuracy
count: 00001	high: 0.7188	 avg: 0.7188	   word: spin angles
count: 00001	high: 0.7287	 avg: 0.7287	   word: Newtonian sense
count: 00001	high: 0.7414	 avg: 0.7414	   word: orbital elements
count: 00001	high: 0.7731	 avg: 0.7731	   word: order spin-orbit
count: 00001	high: 0.8977	 avg: 0.8977	   word: order differential equations
count: 00001	high: 0.9501	 avg: 0.9501	   word: mass quadrupole-monopole contributions
count: 00001	high: 0.9707	 avg: 0.9707	   word: constrained dynamical systems
count: 00001	high: 0.3416	 avg: 0.3416	   word: product law
count: 00001	high: 0.3460	 avg: 0.3460	   word: -deformed product
count: 00001	high: 0.3530	 avg: 0.3530	   word: noncommutativity results
count: 00001	high: 0.4718	 avg: 0.4718	   word: noncommutative cases
count: 00001	high: 0.4935	 avg: 0.4935	   word: noncommutative structure
count: 00001	high: 0.5501	 avg: 0.5501	   word: dynamical variables
count: 00001	high: 0.6148	 avg: 0.6148	   word: power law expression
count: 00001	high: 0.6375	 avg: 0.6375	   word: late time acceleration
