count: 00049	high: 0.9892	 avg: 0.6472	   word: dark energy
count: 00001	high: 0.7127	 avg: 0.7127	   word: Pseudo Rip
count: 00001	high: 0.8602	 avg: 0.8602	   word: flat Friedmann-Robertson-Walker universe
count: 00001	high: 0.9217	 avg: 0.9217	   word: cosmological models
count: 00001	high: 0.2572	 avg: 0.2572	   word: limit
count: 00001	high: 0.2785	 avg: 0.2785	   word: gravitation
count: 00001	high: 0.4200	 avg: 0.4200	   word: large time
count: 00001	high: 0.4304	 avg: 0.4304	   word: fields dynamics
count: 00001	high: 0.4560	 avg: 0.4560	   word: inflation stage
count: 00001	high: 0.4905	 avg: 0.4905	   word: conformal theory
count: 00001	high: 0.4959	 avg: 0.4959	   word: Cartan-Weyl spacetime
count: 00001	high: 0.5021	 avg: 0.5021	   word: exponential decreasing
count: 00001	high: 0.5237	 avg: 0.5237	   word: constant value
count: 00001	high: 0.5953	 avg: 0.5953	   word: early Universe
count: 00001	high: 0.5973	 avg: 0.5973	   word: theory dark energy
count: 00001	high: 0.7814	 avg: 0.7814	   word: cosmological constant problem
count: 00001	high: 0.9436	 avg: 0.9436	   word: Dirac scalar field
count: 00001	high: 0.2406	 avg: 0.2406	   word: conditions
count: 00001	high: 0.2563	 avg: 0.2563	   word: Procedure
count: 00001	high: 0.2779	 avg: 0.2779	   word: dependence
count: 00001	high: 0.4067	 avg: 0.4067	   word: asymptotics
count: 00001	high: 0.4479	 avg: 0.4479	   word: Special points
count: 00001	high: 0.4813	 avg: 0.4813	   word: numerical integration
count: 00001	high: 0.4832	 avg: 0.4832	   word: Numerical solution
count: 00001	high: 0.4902	 avg: 0.4902	   word: general expression
count: 00001	high: 0.5159	 avg: 0.5159	   word: gravitational equations
count: 00001	high: 0.6054	 avg: 0.6054	   word: cosmological solutions
count: 00001	high: 0.7248	 avg: 0.7248	   word: Poincar\'e gauge theory
count: 00001	high: 0.7950	 avg: 0.7950	   word: flat cosmological models
count: 00001	high: 0.8360	 avg: 0.8360	   word: indefinite parameters
count: 00001	high: 0.9352	 avg: 0.9352	   word: isotropic cosmological models
count: 00001	high: 0.2378	 avg: 0.2378	   word: horizons
count: 00001	high: 0.2670	 avg: 0.2670	   word: space-times
count: 00001	high: 0.3683	 avg: 0.3683	   word: matter field
count: 00001	high: 0.3759	 avg: 0.3759	   word: energy conditions
count: 00001	high: 0.3885	 avg: 0.3885	   word: dominant conditions
count: 00001	high: 0.3945	 avg: 0.3945	   word: embedded solution
count: 00001	high: 0.4994	 avg: 0.4994	   word: Schwarzschild-dark energy space
count: 00001	high: 0.5364	 avg: 0.5364	   word: dark energy space
count: 00001	high: 0.5520	 avg: 0.5520	   word: repulsive gravitational force
count: 00001	high: 0.5652	 avg: 0.5652	   word: non-vacuum Petrov type
count: 00001	high: 0.9173	 avg: 0.9173	   word: Schwarzschild black hole
count: 00001	high: 0.9653	 avg: 0.9653	   word: Schwarzschild-dark energy solution
count: 00001	high: 0.9864	 avg: 0.9864	   word: Schwarzschild-dark energy
count: 00001	high: 0.2886	 avg: 0.2886	   word: HDE model
count: 00001	high: 0.2931	 avg: 0.2931	   word: sound stability
count: 00001	high: 0.3043	 avg: 0.3043	   word: best values
count: 00001	high: 0.3185	 avg: 0.3185	   word: acceleration phase
count: 00001	high: 0.3227	 avg: 0.3227	   word: non-interacting case
count: 00001	high: 0.3234	 avg: 0.3234	   word: sound speed
count: 00001	high: 0.4716	 avg: 0.4716	   word: BD framework
count: 00001	high: 0.5399	 avg: 0.5399	   word: stable DE-dominated universe
count: 00001	high: 0.5772	 avg: 0.5772	   word: matter-dark energy profile
count: 00001	high: 0.5826	 avg: 0.5826	   word: latest observational data
count: 00001	high: 0.5981	 avg: 0.5981	   word: flat FRW universe
count: 00001	high: 0.8124	 avg: 0.8124	   word: BD cosmology
count: 00001	high: 0.9082	 avg: 0.9082	   word: effective EoS parameter
count: 00001	high: 0.5163	 avg: 0.5163	   word: Comparison
count: 00001	high: 0.5309	 avg: 0.5309	   word: candidates
count: 00001	high: 0.5363	 avg: 0.5363	   word: theories
count: 00001	high: 0.8120	 avg: 0.8120	   word: previous works
count: 00001	high: 0.8507	 avg: 0.8507	   word: distinct models
count: 00001	high: 0.8557	 avg: 0.8557	   word: physical interpretation
count: 00001	high: 0.9587	 avg: 0.9587	   word: dynamical system approach
count: 00001	high: 0.2545	 avg: 0.2545	   word: studies
count: 00001	high: 0.2671	 avg: 0.2671	   word: sense
count: 00001	high: 0.2738	 avg: 0.2738	   word: existence
count: 00001	high: 0.2743	 avg: 0.2743	   word: Implications
count: 00001	high: 0.2907	 avg: 0.2907	   word: spin
count: 00001	high: 0.2928	 avg: 0.2928	   word: CP
count: 00001	high: 0.3121	 avg: 0.3121	   word: motions
count: 00001	high: 0.3364	 avg: 0.3364	   word: geodesics
count: 00001	high: 0.5263	 avg: 0.5263	   word: view point
count: 00001	high: 0.5618	 avg: 0.5618	   word: novel attempt
count: 00001	high: 0.5740	 avg: 0.5740	   word: spacetime structure
count: 00001	high: 0.5782	 avg: 0.5782	   word: elusive concept
count: 00001	high: 0.5795	 avg: 0.5795	   word: intriguing property
count: 00001	high: 0.6006	 avg: 0.6006	   word: scale ranges
count: 00001	high: 0.6216	 avg: 0.6216	   word: ubiquitous form
count: 00001	high: 0.6770	 avg: 0.6770	   word: vortex dynamics
count: 00001	high: 0.8234	 avg: 0.8234	   word: gravitational energy radiation
count: 00001	high: 0.8817	 avg: 0.8817	   word: energy-momentum conservation equation
count: 00001	high: 0.8915	 avg: 0.8915	   word: active research theme
count: 00001	high: 0.9010	 avg: 0.9010	   word: Einstein field equation
count: 00001	high: 0.9130	 avg: 0.9130	   word: newly defined Clebsch
count: 00001	high: 0.2723	 avg: 0.2723	   word: Astrophys
count: 00001	high: 0.2914	 avg: 0.2914	   word: concept
count: 00001	high: 0.3223	 avg: 0.3223	   word: reason
count: 00001	high: 0.6285	 avg: 0.6285	   word: Vaidya-Titekar ansatz
count: 00001	high: 0.6329	 avg: 0.6329	   word: range -1
count: 00001	high: 0.6827	 avg: 0.6827	   word: analyze our result
count: 00001	high: 0.7352	 avg: 0.7352	   word: omega lies
count: 00001	high: 0.7534	 avg: 0.7534	   word: suitable candidate
count: 00001	high: 0.7716	 avg: 0.7716	   word: conformal motions
count: 00001	high: 0.8979	 avg: 0.8979	   word: anisotropic superdense star
count: 00001	high: 0.9065	 avg: 0.9065	   word: universe dark energy
count: 00001	high: 0.3783	 avg: 0.3783	   word: consistent picture
count: 00001	high: 0.3871	 avg: 0.3871	   word: pressure changes
count: 00001	high: 0.3937	 avg: 0.3937	   word: Friedmann-Robertson-Walker universe
count: 00001	high: 0.4109	 avg: 0.4109	   word: darkness abundance
count: 00001	high: 0.4124	 avg: 0.4124	   word: quantitative indicator
count: 00001	high: 0.4224	 avg: 0.4224	   word: cosmological constant
count: 00001	high: 0.4653	 avg: 0.4653	   word: fluid source
count: 00001	high: 0.4800	 avg: 0.4800	   word: asymptotic freedom
count: 00001	high: 0.5546	 avg: 0.5546	   word: density changes
count: 00001	high: 0.5571	 avg: 0.5571	   word: non-ideal equation
count: 00001	high: 0.6550	 avg: 0.6550	   word: actual matter-energy content
count: 00001	high: 0.7671	 avg: 0.7671	   word: ideal gas behavior
count: 00001	high: 0.8193	 avg: 0.8193	   word: fluid dynamical model
count: 00001	high: 0.8202	 avg: 0.8202	   word: ordinary energy density
count: 00001	high: 0.9578	 avg: 0.9578	   word: high density regimes
count: 00001	high: 0.2707	 avg: 0.2707	   word: special case
count: 00001	high: 0.2850	 avg: 0.2850	   word: Modeling simulations
count: 00001	high: 0.3465	 avg: 0.3465	   word: General Relativity
count: 00001	high: 0.3711	 avg: 0.3711	   word: linear equation
count: 00001	high: 0.3715	 avg: 0.3715	   word: Tolman form
count: 00001	high: 0.4026	 avg: 0.4026	   word: vacuum density
count: 00001	high: 0.4901	 avg: 0.4901	   word: cosmological analysis
count: 00001	high: 0.5313	 avg: 0.5313	   word: various redshift-distance relations
count: 00001	high: 0.5355	 avg: 0.5355	   word: state parameter values
count: 00001	high: 0.6360	 avg: 0.6360	   word: Einstein field equations
count: 00001	high: 0.7001	 avg: 0.7001	   word: vacuum mass density
count: 00001	high: 0.7458	 avg: 0.7458	   word: redshift SNe Ia
count: 00001	high: 0.8660	 avg: 0.8660	   word: factor redshift equation
count: 00001	high: 0.8966	 avg: 0.8966	   word: Carmeli cosmological model
count: 00001	high: 0.9060	 avg: 0.9060	   word: four-dimensional space-velocity Cosmological
count: 00001	high: 0.3326	 avg: 0.3326	   word: eye
count: 00001	high: 0.3371	 avg: 0.3371	   word: influence
count: 00001	high: 0.3510	 avg: 0.3510	   word: Plane
count: 00001	high: 0.4765	 avg: 0.4765	   word: linear relationship
count: 00001	high: 0.6521	 avg: 0.6521	   word: directional Hubble parameters
count: 00001	high: 0.6691	 avg: 0.6691	   word: recent observational constraints
count: 00001	high: 0.7417	 avg: 0.7417	   word: symmetric cosmological models
count: 00001	high: 0.9152	 avg: 0.9152	   word: dark energy components
count: 00001	high: 0.3486	 avg: 0.3486	   word: contributions
count: 00001	high: 0.3548	 avg: 0.3548	   word: search
count: 00001	high: 0.3634	 avg: 0.3634	   word: periods
count: 00001	high: 0.3732	 avg: 0.3732	   word: constituents
count: 00001	high: 0.5659	 avg: 0.5659	   word: Cosmological solutions
count: 00001	high: 0.5691	 avg: 0.5691	   word: fermionic fields
count: 00001	high: 0.5805	 avg: 0.5805	   word: power-law inflation
count: 00001	high: 0.5976	 avg: 0.5976	   word: fundamental topic
count: 00001	high: 0.6040	 avg: 0.6040	   word: accelerated regimes
count: 00001	high: 0.6073	 avg: 0.6073	   word: exponential inflation
count: 00001	high: 0.9710	 avg: 0.9710	   word: fermion field
count: 00001	high: 0.2324	 avg: 0.2324	   word: term
count: 00001	high: 0.2332	 avg: 0.2332	   word: Friedmann-Lemaitre-Robertson-Walker
count: 00001	high: 0.2387	 avg: 0.2387	   word: action
count: 00001	high: 0.2397	 avg: 0.2397	   word: magnitude
count: 00001	high: 0.2447	 avg: 0.2447	   word: condensations
count: 00001	high: 0.2990	 avg: 0.2990	   word: motion
count: 00001	high: 0.3494	 avg: 0.3494	   word: background FLRW
count: 00001	high: 0.3633	 avg: 0.3633	   word: series expansion
count: 00001	high: 0.3685	 avg: 0.3685	   word: temporal evolution
count: 00001	high: 0.3700	 avg: 0.3700	   word: small parameter
count: 00001	high: 0.3726	 avg: 0.3726	   word: approximation scheme
count: 00001	high: 0.3885	 avg: 0.3885	   word: asymptotic nature
count: 00001	high: 0.4151	 avg: 0.4151	   word: post-Friedmannian equations
count: 00001	high: 0.4192	 avg: 0.4192	   word: field-theoretical approach
count: 00001	high: 0.4275	 avg: 0.4275	   word: post-Friedmannian perturbations
count: 00001	high: 0.4311	 avg: 0.4311	   word: bare perturbations
count: 00001	high: 0.4628	 avg: 0.4628	   word: Lagrangian decomposition
count: 00001	high: 0.4703	 avg: 0.4703	   word: large scale inhomogeneities
count: 00001	high: 0.4827	 avg: 0.4827	   word: hydrodynamic equations
count: 00001	high: 0.5349	 avg: 0.5349	   word: asymptotic Taylor series
count: 00001	high: 0.5806	 avg: 0.5806	   word: covariant field equations
count: 00001	high: 0.5825	 avg: 0.5825	   word: primordial cosmological perturbations
count: 00001	high: 0.6223	 avg: 0.6223	   word: metric tensor perturbation
count: 00001	high: 0.6399	 avg: 0.6399	   word: ordinary baryonic matter
count: 00001	high: 0.6725	 avg: 0.6725	   word: small scale inhomogeneities
count: 00001	high: 0.8270	 avg: 0.8270	   word: successive post-Friedmannian approximations
count: 00001	high: 0.8334	 avg: 0.8334	   word: metric tensor
count: 00001	high: 0.3102	 avg: 0.3102	   word: accretion
count: 00001	high: 0.3370	 avg: 0.3370	   word: dark energies
count: 00001	high: 0.3536	 avg: 0.3536	   word: phantom phase
count: 00001	high: 0.3550	 avg: 0.3550	   word: phantom phases
count: 00001	high: 0.3676	 avg: 0.3676	   word: parameterization schemes
count: 00001	high: 0.3701	 avg: 0.3701	   word: quintessence stage
count: 00001	high: 0.4337	 avg: 0.4337	   word: dark energy candidates
count: 00001	high: 0.4479	 avg: 0.4479	   word: dark energy densities
count: 00001	high: 0.4528	 avg: 0.4528	   word: certain finite value
count: 00001	high: 0.4922	 avg: 0.4922	   word: wormhole mass
count: 00001	high: 0.5654	 avg: 0.5654	   word: holographic Ricci
count: 00001	high: 0.7032	 avg: 0.7032	   word: Morris- Thorne wormhole
count: 00001	high: 0.4275	 avg: 0.4275	   word: difference
count: 00001	high: 0.4287	 avg: 0.4287	   word: test
count: 00001	high: 0.4291	 avg: 0.4291	   word: foundation
count: 00001	high: 0.4293	 avg: 0.4293	   word: hand
count: 00001	high: 0.4309	 avg: 0.4309	   word: contribution
count: 00001	high: 0.4434	 avg: 0.4434	   word: CMB
count: 00001	high: 0.4445	 avg: 0.4445	   word: redshift
count: 00001	high: 0.5382	 avg: 0.5382	   word: VSLDE model
count: 00001	high: 0.5397	 avg: 0.5397	   word: current data
count: 00001	high: 0.5501	 avg: 0.5501	   word: high significance
count: 00001	high: 0.5552	 avg: 0.5552	   word: current value
count: 00001	high: 0.5566	 avg: 0.5566	   word: n=-0.0033 \pm
count: 00001	high: 0.5596	 avg: 0.5596	   word: confidence level
count: 00001	high: 0.5622	 avg: 0.5622	   word: common form
count: 00001	high: 0.5664	 avg: 0.5664	   word: mainstream physics
count: 00001	high: 0.5743	 avg: 0.5743	   word: trivial constraint
count: 00001	high: 0.5795	 avg: 0.5795	   word: cosmological problems
count: 00001	high: 0.5815	 avg: 0.5815	   word: constant speed
count: 00001	high: 0.6829	 avg: 0.6829	   word: light dark energy
count: 00001	high: 0.7182	 avg: 0.7182	   word: type Ia Supernova
count: 00001	high: 0.7276	 avg: 0.7276	   word: varying speed
count: 00001	high: 0.7354	 avg: 0.7354	   word: Baryon Acoustic Oscillation
count: 00001	high: 0.7439	 avg: 0.7439	   word: observational data favor
count: 00001	high: 0.3462	 avg: 0.3462	   word: Friedman-Robertson-Walker
count: 00001	high: 0.5095	 avg: 0.5095	   word: potential function
count: 00001	high: 0.7472	 avg: 0.7472	   word: exact cosmological solution
count: 00001	high: 0.7796	 avg: 0.7796	   word: Noether symmetry approach
count: 00001	high: 0.9765	 avg: 0.9765	   word: fermionic field
count: 00001	high: 0.3251	 avg: 0.3251	   word: SNeIa data
count: 00001	high: 0.3277	 avg: 0.3277	   word: time evolution
count: 00001	high: 0.3281	 avg: 0.3281	   word: best agreement
count: 00001	high: 0.3292	 avg: 0.3292	   word: physical results
count: 00001	high: 0.3479	 avg: 0.3479	   word: power spectrum
count: 00001	high: 0.3480	 avg: 0.3480	   word: theoretical results
count: 00001	high: 0.3544	 avg: 0.3544	   word: best value
count: 00001	high: 0.3593	 avg: 0.3593	   word: typical case
count: 00001	high: 0.3650	 avg: 0.3650	   word: general case
count: 00001	high: 0.3749	 avg: 0.3749	   word: spectral index
count: 00001	high: 0.3883	 avg: 0.3883	   word: observed values
count: 00001	high: 0.3986	 avg: 0.3986	   word: observed value
count: 00001	high: 0.5531	 avg: 0.5531	   word: different dissipation functions
count: 00001	high: 0.5700	 avg: 0.5700	   word: asymptotically flat space
count: 00001	high: 0.5933	 avg: 0.5933	   word: constant energy densities
count: 00001	high: 0.6061	 avg: 0.6061	   word: vacuum quantum fluctuations
count: 00001	high: 0.6362	 avg: 0.6362	   word: slow roll parameter
count: 00001	high: 0.6645	 avg: 0.6645	   word: critical energy density
count: 00001	high: 0.6854	 avg: 0.6854	   word: point quantum fluctuations
count: 00001	high: 0.7196	 avg: 0.7196	   word: massive scalar field
count: 00001	high: 0.7640	 avg: 0.7640	   word: massless scalar field
count: 00001	high: 0.8381	 avg: 0.8381	   word: massless scalar fields
count: 00001	high: 0.8411	 avg: 0.8411	   word: massless scalar
count: 00001	high: 0.4241	 avg: 0.4241	   word: components
count: 00001	high: 0.5379	 avg: 0.5379	   word: stable behavior
count: 00001	high: 0.5414	 avg: 0.5414	   word: zero value
count: 00001	high: 0.5493	 avg: 0.5493	   word: matter-dominated epoch
count: 00001	high: 0.5657	 avg: 0.5657	   word: imperfect fluid
count: 00001	high: 0.5867	 avg: 0.5867	   word: Eckart approach
count: 00001	high: 0.6215	 avg: 0.6215	   word: perfect fluids
count: 00001	high: 0.6643	 avg: 0.6643	   word: complete cosmological dynamics
count: 00001	high: 0.6657	 avg: 0.6657	   word: viscous phantom solutions
count: 00001	high: 0.7118	 avg: 0.7118	   word: phase space dynamics
count: 00001	high: 0.8706	 avg: 0.8706	   word: bulk viscosity model
count: 00001	high: 0.8800	 avg: 0.8800	   word: barotropic fluids
count: 00001	high: 0.2951	 avg: 0.2951	   word: Gibbons-Hawking temperature
count: 00001	high: 0.3032	 avg: 0.3032	   word: long run
count: 00001	high: 0.3077	 avg: 0.3077	   word: upper bound
count: 00001	high: 0.3089	 avg: 0.3089	   word: wide range
count: 00001	high: 0.3820	 avg: 0.3820	   word: thermodynamic analysis
count: 00001	high: 0.3864	 avg: 0.3864	   word: thermodynamic equilibrium
count: 00001	high: 0.5900	 avg: 0.5900	   word: possible quantum corrections
count: 00001	high: 0.6080	 avg: 0.6080	   word: negative creation pressure
count: 00001	high: 0.6521	 avg: 0.6521	   word: primordial de Sitter
count: 00001	high: 0.6703	 avg: 0.6703	   word: cosmic background tests
count: 00001	high: 0.7032	 avg: 0.7032	   word: Sitter expansions
count: 00001	high: 0.7482	 avg: 0.7482	   word: recent accelerating phase
count: 00001	high: 0.7559	 avg: 0.7559	   word: so-called cosmic sector
count: 00001	high: 0.7686	 avg: 0.7686	   word: gravitationally induced particle
count: 00001	high: 0.8055	 avg: 0.8055	   word: cosmic accelerating phases
count: 00001	high: 0.8363	 avg: 0.8363	   word: new cosmic scenario
count: 00001	high: 0.9035	 avg: 0.9035	   word: -de Sitter era
count: 00001	high: 0.9879	 avg: 0.9879	   word: Sitter era
count: 00001	high: 0.3572	 avg: 0.3572	   word: power-law
count: 00001	high: 0.6222	 avg: 0.6222	   word: flat FRW
count: 00001	high: 0.9587	 avg: 0.9587	   word: dynamical apparent horizon
count: 00001	high: 0.3679	 avg: 0.3679	   word: regimes
count: 00001	high: 0.3870	 avg: 0.3870	   word: diminution
count: 00001	high: 0.4436	 avg: 0.4436	   word: singularity
count: 00001	high: 0.5254	 avg: 0.5254	   word: flat cosmology
count: 00001	high: 0.5424	 avg: 0.5424	   word: approximation methods
count: 00001	high: 0.5461	 avg: 0.5461	   word: simple model
count: 00001	high: 0.6894	 avg: 0.6894	   word: big bang
count: 00001	high: 0.6909	 avg: 0.6909	   word: big rip
count: 00001	high: 0.7820	 avg: 0.7820	   word: confluent Heun functions
count: 00001	high: 0.7966	 avg: 0.7966	   word: confluent Heun equations
count: 00001	high: 0.8843	 avg: 0.8843	   word: gravitational wave astronomers
count: 00001	high: 0.8945	 avg: 0.8945	   word: gravitational wave amplitude
count: 00001	high: 0.9393	 avg: 0.9393	   word: primordial gravitational waves
count: 00001	high: 0.3885	 avg: 0.3885	   word: explanation
count: 00001	high: 0.3998	 avg: 0.3998	   word: review
count: 00001	high: 0.4639	 avg: 0.4639	   word: difficulties
count: 00001	high: 0.5170	 avg: 0.5170	   word: instabilities
count: 00001	high: 0.8073	 avg: 0.8073	   word: different approaches
count: 00001	high: 0.8245	 avg: 0.8245	   word: modern cosmology
count: 00001	high: 0.9407	 avg: 0.9407	   word: gravity approach
count: 00001	high: 0.4610	 avg: 0.4610	   word: manner
count: 00001	high: 0.5856	 avg: 0.5856	   word: T_G
count: 00001	high: 0.6767	 avg: 0.6767	   word: various choices
count: 00001	high: 0.6818	 avg: 0.6818	   word: polynomial form
count: 00001	high: 0.6867	 avg: 0.6867	   word: phantom type
count: 00001	high: 0.7279	 avg: 0.7279	   word: repulsive force
count: 00001	high: 0.8476	 avg: 0.8476	   word: PDE model
count: 00001	high: 0.8932	 avg: 0.8932	   word: aggressive phantom-like behaviour
count: 00001	high: 0.4450	 avg: 0.4450	   word: Letter
count: 00001	high: 0.4483	 avg: 0.4483	   word: Phys.Lett
count: 00001	high: 0.4646	 avg: 0.4646	   word: dynamics
count: 00001	high: 0.4739	 avg: 0.4739	   word: unification
count: 00001	high: 0.4950	 avg: 0.4950	   word: Born-Infeld
count: 00001	high: 0.5861	 avg: 0.5861	   word: arXiv
count: 00001	high: 0.6536	 avg: 0.6536	   word: non-periodic behavior
count: 00001	high: 0.6764	 avg: 0.6764	   word: late-time acceleration
count: 00001	high: 0.6786	 avg: 0.6786	   word: S. Odintsov
count: 00001	high: 0.6824	 avg: 0.6824	   word: early-time inflation
count: 00001	high: 0.7304	 avg: 0.7304	   word: G.J. Olmo
count: 00001	high: 0.7466	 avg: 0.7466	   word: conformal approach
count: 00001	high: 0.7495	 avg: 0.7495	   word: A.N. Makarenko
count: 00001	high: 0.9053	 avg: 0.9053	   word: Dark Energy cosmology
count: 00001	high: 0.4693	 avg: 0.4693	   word: interplay
count: 00001	high: 0.4854	 avg: 0.4854	   word: brane
count: 00001	high: 0.6299	 avg: 0.6299	   word: extra-dimension number
count: 00001	high: 0.6459	 avg: 0.6459	   word: crossover scale
count: 00001	high: 0.6548	 avg: 0.6548	   word: certain circumstances
count: 00001	high: 0.6652	 avg: 0.6652	   word: Hubble radius
count: 00001	high: 0.6717	 avg: 0.6717	   word: systematic algorithm
count: 00001	high: 0.6827	 avg: 0.6827	   word: unified first law
count: 00001	high: 0.7039	 avg: 0.7039	   word: thermodynamical analysis
count: 00001	high: 0.7073	 avg: 0.7073	   word: generalized law
count: 00001	high: 0.8015	 avg: 0.8015	   word: -dimensional DGP model
count: 00001	high: 0.9102	 avg: 0.9102	   word: entropy correction term
count: 00001	high: 0.9320	 avg: 0.9320	   word: extra dimensions
count: 00001	high: 0.9349	 avg: 0.9349	   word: corresponding entropy formula
count: 00001	high: 0.2115	 avg: 0.2115	   word: voids
count: 00001	high: 0.2161	 avg: 0.2161	   word: elasticity
count: 00001	high: 0.2231	 avg: 0.2231	   word: pendulum
count: 00001	high: 0.2295	 avg: 0.2295	   word: axion
count: 00001	high: 0.3105	 avg: 0.3105	   word: space
count: 00001	high: 0.4740	 avg: 0.4740	   word: effective values
count: 00001	high: 0.4863	 avg: 0.4863	   word: experimental observation
count: 00001	high: 0.5126	 avg: 0.5126	   word: localised matter/energy-density
count: 00001	high: 0.5186	 avg: 0.5186	   word: inhomogeneous scale-factor
count: 00001	high: 0.5241	 avg: 0.5241	   word: Preliminary results
count: 00001	high: 0.5257	 avg: 0.5257	   word: spatial dependence
count: 00001	high: 0.5364	 avg: 0.5364	   word: vast expanses
count: 00001	high: 0.5626	 avg: 0.5626	   word: quantum chromodynamics
count: 00001	high: 0.5674	 avg: 0.5674	   word: temperature fluctuations
count: 00001	high: 0.6034	 avg: 0.6034	   word: cosmological scale-factor
count: 00001	high: 0.9571	 avg: 0.9571	   word: symmetric quintessence scalar
count: 00001	high: 0.4724	 avg: 0.4724	   word: coordinates
count: 00001	high: 0.4787	 avg: 0.4787	   word: imperfectness
count: 00001	high: 0.6482	 avg: 0.6482	   word: final step
count: 00001	high: 0.6606	 avg: 0.6606	   word: formal solution
count: 00001	high: 0.7016	 avg: 0.7016	   word: natural implication
count: 00001	high: 0.7042	 avg: 0.7042	   word: common procedure
count: 00001	high: 0.7305	 avg: 0.7305	   word: robust formulation
count: 00001	high: 0.7726	 avg: 0.7726	   word: covariant formulation
count: 00001	high: 0.9188	 avg: 0.9188	   word: special FLRW space
count: 00001	high: 0.9441	 avg: 0.9441	   word: effective fluid description
count: 00001	high: 0.5191	 avg: 0.5191	   word: IR
count: 00001	high: 0.5194	 avg: 0.5194	   word: fate
count: 00001	high: 0.5211	 avg: 0.5211	   word: subset
count: 00001	high: 0.5223	 avg: 0.5223	   word: dissertation
count: 00001	high: 0.5225	 avg: 0.5225	   word: bounce
count: 00001	high: 0.5227	 avg: 0.5227	   word: analogy
count: 00001	high: 0.5283	 avg: 0.5283	   word: HRDE
count: 00001	high: 0.5972	 avg: 0.5972	   word: UV modifications
count: 00001	high: 0.5972	 avg: 0.5972	   word: bulk action
count: 00001	high: 0.6027	 avg: 0.6027	   word: GB term
count: 00001	high: 0.6069	 avg: 0.6069	   word: GRVE model
count: 00001	high: 0.6093	 avg: 0.6093	   word: threshold scale
count: 00001	high: 0.6124	 avg: 0.6124	   word: holonomy correction
count: 00001	high: 0.6130	 avg: 0.6130	   word: dynamical system analysis
count: 00001	high: 0.6137	 avg: 0.6137	   word: classical solutions
count: 00001	high: 0.6171	 avg: 0.6171	   word: outward flux
count: 00001	high: 0.6196	 avg: 0.6196	   word: final state
count: 00001	high: 0.6323	 avg: 0.6323	   word: gravitational scenarios
count: 00001	high: 0.6462	 avg: 0.6462	   word: gravitational collapse
count: 00001	high: 0.6506	 avg: 0.6506	   word: semiclassical manner
count: 00001	high: 0.6514	 avg: 0.6514	   word: semiclassical counterpart
count: 00001	high: 0.6580	 avg: 0.6580	   word: classical singularities
count: 00001	high: 0.6796	 avg: 0.6796	   word: sudden singularity
count: 00001	high: 0.6901	 avg: 0.6901	   word: DGP brane-world model
count: 00001	high: 0.6910	 avg: 0.6910	   word: non-singular black hole
count: 00001	high: 0.6919	 avg: 0.6919	   word: classical singularity
count: 00001	high: 0.6988	 avg: 0.6988	   word: loop quantum gravity
count: 00001	high: 0.7089	 avg: 0.7089	   word: general relativistic collapse
count: 00001	high: 0.7123	 avg: 0.7123	   word: inverse triad correction
count: 00001	high: 0.7191	 avg: 0.7191	   word: late time evolution
count: 00001	high: 0.7301	 avg: 0.7301	   word: spherically symmetric space-time
count: 00001	high: 0.7337	 avg: 0.7337	   word: time cosmological singularities
count: 00001	high: 0.8043	 avg: 0.8043	   word: naked singularity
count: 00001	high: 0.9767	 avg: 0.9767	   word: black hole formation
count: 00001	high: 0.2592	 avg: 0.2592	   word: crossing
count: 00001	high: 0.4450	 avg: 0.4450	   word: specific ranges
count: 00001	high: 0.5189	 avg: 0.5189	   word: viscosity effects
count: 00001	high: 0.6264	 avg: 0.6264	   word: viscous equation
count: 00001	high: 0.6404	 avg: 0.6404	   word: different dark energy
count: 00001	high: 0.6458	 avg: 0.6458	   word: viscous coefficients
count: 00001	high: 0.7519	 avg: 0.7519	   word: generalized teleparallel gravity
count: 00001	high: 0.4338	 avg: 0.4338	   word: critical solutions
count: 00001	high: 0.5870	 avg: 0.5870	   word: non-interacting mixture
count: 00001	high: 0.6081	 avg: 0.6081	   word: Friedmann-Robertson-Walker spacetime
count: 00001	high: 0.8913	 avg: 0.8913	   word: phase space analysis
count: 00001	high: 0.9042	 avg: 0.9042	   word: abovementioned nonlinear model
count: 00001	high: 0.9272	 avg: 0.9272	   word: respective scale factors
count: 00001	high: 0.9273	 avg: 0.9273	   word: nonlinear model
count: 00001	high: 0.9441	 avg: 0.9441	   word: dark energy solutions
count: 00001	high: 0.3589	 avg: 0.3589	   word: NLPDEs
count: 00001	high: 0.3783	 avg: 0.3783	   word: anisotropy
count: 00001	high: 0.3844	 avg: 0.3844	   word: deviation
count: 00001	high: 0.5172	 avg: 0.5172	   word: classical methods
count: 00001	high: 0.5429	 avg: 0.5429	   word: matter source
count: 00001	high: 0.5545	 avg: 0.5545	   word: spatial directions
count: 00001	high: 0.5795	 avg: 0.5795	   word: kinematical features
count: 00001	high: 0.7341	 avg: 0.7341	   word: symmetry analysis method
count: 00001	high: 0.7453	 avg: 0.7453	   word: partial differential equations
count: 00001	high: 0.8307	 avg: 0.8307	   word: new invariant solutions
count: 00001	high: 0.8450	 avg: 0.8450	   word: dependent skewness parameters
count: 00001	high: 0.9302	 avg: 0.9302	   word: cylindrically symmetric space-time
count: 00001	high: 0.3537	 avg: 0.3537	   word: density
