count: 00019	high: 0.6887	 avg: 0.3685	   word: cosmology
count: 00001	high: 0.4049	 avg: 0.4049	   word: degeneracy
count: 00001	high: 0.5068	 avg: 0.5068	   word: different rates
count: 00001	high: 0.5223	 avg: 0.5223	   word: background level
count: 00001	high: 0.5319	 avg: 0.5319	   word: LCDM solution
count: 00001	high: 0.5375	 avg: 0.5375	   word: different forms
count: 00001	high: 0.5650	 avg: 0.5650	   word: gauge-invariant formalism
count: 00001	high: 0.6797	 avg: 0.6797	   word: first-order perturbations
count: 00001	high: 0.7092	 avg: 0.7092	   word: standard LCDM cosmology
count: 00001	high: 0.7470	 avg: 0.7470	   word: quasi\hs static regimes
count: 00001	high: 0.9164	 avg: 0.9164	   word: scalar cosmological perturbations
count: 00001	high: 0.4097	 avg: 0.4097	   word: functional form
count: 00001	high: 0.4132	 avg: 0.4132	   word: new set
count: 00001	high: 0.4205	 avg: 0.4205	   word: important predictions
count: 00001	high: 0.4355	 avg: 0.4355	   word: quantum operators
count: 00001	high: 0.4410	 avg: 0.4410	   word: classical variable
count: 00001	high: 0.4480	 avg: 0.4480	   word: contraction phase
count: 00001	high: 0.4922	 avg: 0.4922	   word: corresponding process
count: 00001	high: 0.5111	 avg: 0.5111	   word: classical Hamiltonian
count: 00001	high: 0.5401	 avg: 0.5401	   word: polymeric form
count: 00001	high: 0.5593	 avg: 0.5593	   word: cosmological setup
count: 00001	high: 0.5640	 avg: 0.5640	   word: classical polymerization
count: 00001	high: 0.5795	 avg: 0.5795	   word: polymeric representation
count: 00001	high: 0.5982	 avg: 0.5982	   word: polymeric counterpart
count: 00001	high: 0.7201	 avg: 0.7201	   word: polymerized classical model
count: 00001	high: 0.7296	 avg: 0.7296	   word: scalar field FRW
count: 00001	high: 0.7314	 avg: 0.7314	   word: quantum cosmological theories
count: 00001	high: 0.8256	 avg: 0.8256	   word: corresponding symplectic structure
count: 00001	high: 0.4855	 avg: 0.4855	   word: phases
count: 00001	high: 0.6996	 avg: 0.6996	   word: Kantowski-Sachs solution
count: 00001	high: 0.7448	 avg: 0.7448	   word: anisotropy universe
count: 00001	high: 0.7837	 avg: 0.7837	   word: GMGHS spacetimes
count: 00001	high: 0.9727	 avg: 0.9727	   word: doubly warped products
count: 00001	high: 0.4599	 avg: 0.4599	   word: regularization
count: 00001	high: 0.5512	 avg: 0.5512	   word: preinflationary state
count: 00001	high: 0.5611	 avg: 0.5611	   word: present observations
count: 00001	high: 0.5639	 avg: 0.5639	   word: vacuum state
count: 00001	high: 0.5653	 avg: 0.5653	   word: late-time cosmology
count: 00001	high: 0.6140	 avg: 0.6140	   word: primordial bounce
count: 00001	high: 0.6199	 avg: 0.6199	   word: isotropic Universe
count: 00001	high: 0.6251	 avg: 0.6251	   word: super-Hamiltonian eigenvalue
count: 00001	high: 0.6836	 avg: 0.6836	   word: cosmological implementation
count: 00001	high: 0.6916	 avg: 0.6916	   word: polymer quantum approach
count: 00001	high: 0.6999	 avg: 0.6999	   word: Universe scale factor
count: 00001	high: 0.7054	 avg: 0.7054	   word: proper classical limit
count: 00001	high: 0.7122	 avg: 0.7122	   word: nonsingular quantum behavior
count: 00001	high: 0.7252	 avg: 0.7252	   word: positive emerging dust
count: 00001	high: 0.7288	 avg: 0.7288	   word: high occupation number
count: 00001	high: 0.7375	 avg: 0.7375	   word: Universe deSitter phase
count: 00001	high: 0.7434	 avg: 0.7434	   word: ground state eigenvalue
count: 00001	high: 0.7534	 avg: 0.7534	   word: evolutionary quantum gravity
count: 00001	high: 0.9194	 avg: 0.9194	   word: dust energy density
count: 00001	high: 0.3240	 avg: 0.3240	   word: gamma-law
count: 00001	high: 0.3241	 avg: 0.3241	   word: =R+2f
count: 00001	high: 0.3258	 avg: 0.3258	   word: element
count: 00001	high: 0.3386	 avg: 0.3386	   word: redshift
count: 00001	high: 0.4306	 avg: 0.4306	   word: lookback time
count: 00001	high: 0.4315	 avg: 0.4315	   word: proper distance
count: 00001	high: 0.4382	 avg: 0.4382	   word: pure number
count: 00001	high: 0.4393	 avg: 0.4393	   word: phantom cosmology
count: 00001	high: 0.4416	 avg: 0.4416	   word: density parameter
count: 00001	high: 0.4425	 avg: 0.4425	   word: negative curvature
count: 00001	high: 0.4433	 avg: 0.4433	   word: entropy increases
count: 00001	high: 0.4441	 avg: 0.4441	   word: kinematics tests
count: 00001	high: 0.4465	 avg: 0.4465	   word: luminosity distance
count: 00001	high: 0.4479	 avg: 0.4479	   word: accelerated expansion
count: 00001	high: 0.4495	 avg: 0.4495	   word: angular diameter
count: 00001	high: 0.4598	 avg: 0.4598	   word: open systems
count: 00001	high: 0.4742	 avg: 0.4742	   word: observational consequences
count: 00001	high: 0.4827	 avg: 0.4827	   word: Ricci scalar
count: 00001	high: 0.5668	 avg: 0.5668	   word: power-law expansion model
count: 00001	high: 0.5694	 avg: 0.5694	   word: Big Rip singularity
count: 00001	high: 0.5806	 avg: 0.5806	   word: simplest particular model
count: 00001	high: 0.5879	 avg: 0.5879	   word: flat Friedmann-Robertson-Walker line
count: 00001	high: 0.6692	 avg: 0.6692	   word: phenomenological particle creation
count: 00001	high: 0.2461	 avg: 0.2461	   word: perspective
count: 00001	high: 0.2480	 avg: 0.2480	   word: view
count: 00001	high: 0.2490	 avg: 0.2490	   word: fields
count: 00001	high: 0.3233	 avg: 0.3233	   word: analogies
count: 00001	high: 0.5342	 avg: 0.5342	   word: algebraic properties
count: 00001	high: 0.5476	 avg: 0.5476	   word: dynamical features
count: 00001	high: 0.5511	 avg: 0.5511	   word: geometrical character
count: 00001	high: 0.5848	 avg: 0.5848	   word: recently-introduced ELKO
count: 00001	high: 0.9136	 avg: 0.9136	   word: well-known Dirac spinor
count: 00001	high: 0.2126	 avg: 0.2126	   word: choice
count: 00001	high: 0.2944	 avg: 0.2944	   word: formalisms
count: 00001	high: 0.3803	 avg: 0.3803	   word: cosmic dynamo
count: 00001	high: 0.3934	 avg: 0.3934	   word: useful tool
count: 00001	high: 0.4153	 avg: 0.4153	   word: theoretical cosmology
count: 00001	high: 0.4265	 avg: 0.4265	   word: perturbed variables
count: 00001	high: 0.4296	 avg: 0.4296	   word: Poisson gauge
count: 00001	high: 0.4437	 avg: 0.4437	   word: covariant formalism
count: 00001	high: 0.6850	 avg: 0.6850	   word: gauge invariant approach
count: 00001	high: 0.7938	 avg: 0.7938	   word: Cosmological Perturbation Theory
count: 00001	high: 0.9270	 avg: 0.9270	   word: primordial magnetic fields
count: 00001	high: 0.3486	 avg: 0.3486	   word: contributions
count: 00001	high: 0.3489	 avg: 0.3489	   word: forms
count: 00001	high: 0.3548	 avg: 0.3548	   word: search
count: 00001	high: 0.3634	 avg: 0.3634	   word: periods
count: 00001	high: 0.3732	 avg: 0.3732	   word: constituents
count: 00001	high: 0.5496	 avg: 0.5496	   word: baryonic matter
count: 00001	high: 0.5659	 avg: 0.5659	   word: Cosmological solutions
count: 00001	high: 0.5691	 avg: 0.5691	   word: fermionic fields
count: 00001	high: 0.5805	 avg: 0.5805	   word: power-law inflation
count: 00001	high: 0.5976	 avg: 0.5976	   word: fundamental topic
count: 00001	high: 0.6040	 avg: 0.6040	   word: accelerated regimes
count: 00001	high: 0.6073	 avg: 0.6073	   word: exponential inflation
count: 00001	high: 0.6074	 avg: 0.6074	   word: Noether symmetry
count: 00001	high: 0.7782	 avg: 0.7782	   word: non-minimal coupling
count: 00001	high: 0.9710	 avg: 0.9710	   word: fermion field
count: 00001	high: 0.2308	 avg: 0.2308	   word: clock
count: 00001	high: 0.3953	 avg: 0.3953	   word: quantum observables
count: 00001	high: 0.4052	 avg: 0.4052	   word: critical volume
count: 00001	high: 0.4083	 avg: 0.4083	   word: dynamical observables
count: 00001	high: 0.4155	 avg: 0.4155	   word: general argument
count: 00001	high: 0.4306	 avg: 0.4306	   word: inequivalent maps
count: 00001	high: 0.4327	 avg: 0.4327	   word: Planck scale
count: 00001	high: 0.4391	 avg: 0.4391	   word: quantum theories
count: 00001	high: 0.4486	 avg: 0.4486	   word: suitable tools
count: 00001	high: 0.4539	 avg: 0.4539	   word: twin theorems
count: 00001	high: 0.4588	 avg: 0.4588	   word: constraint surface
count: 00001	high: 0.4862	 avg: 0.4862	   word: canonical structure
count: 00001	high: 0.5541	 avg: 0.5541	   word: semiclassical discrepancies
count: 00001	high: 0.6488	 avg: 0.6488	   word: specific time function
count: 00001	high: 0.6759	 avg: 0.6759	   word: critical energy density
count: 00001	high: 0.7284	 avg: 0.7284	   word: different time functions
count: 00001	high: 0.7791	 avg: 0.7791	   word: choice-of-time-induced semiclassical effects
count: 00001	high: 0.9464	 avg: 0.9464	   word: time function
count: 00001	high: 0.4461	 avg: 0.4461	   word: nature
count: 00001	high: 0.6494	 avg: 0.6494	   word: early stage
count: 00001	high: 0.6956	 avg: 0.6956	   word: stringy cosmology
count: 00001	high: 0.7043	 avg: 0.7043	   word: phantom Universe
count: 00001	high: 0.7043	 avg: 0.7043	   word: ten-dimensional spacetime
count: 00001	high: 0.7100	 avg: 0.7100	   word: string evolution
count: 00001	high: 0.7632	 avg: 0.7632	   word: photon size
count: 00001	high: 0.8068	 avg: 0.8068	   word: higher-dimensional cosmology
count: 00001	high: 0.8119	 avg: 0.8119	   word: photon spin
count: 00001	high: 0.8436	 avg: 0.8436	   word: Universe size increases
count: 00001	high: 0.8888	 avg: 0.8888	   word: standard inflationary Universe
count: 00001	high: 0.9009	 avg: 0.9009	   word: string size
count: 00001	high: 0.3260	 avg: 0.3260	   word: rescaling
count: 00001	high: 0.3274	 avg: 0.3274	   word: reveals
count: 00001	high: 0.3368	 avg: 0.3368	   word: limitation
count: 00001	high: 0.4311	 avg: 0.4311	   word: interesting features
count: 00001	high: 0.4338	 avg: 0.4338	   word: key features
count: 00001	high: 0.4360	 avg: 0.4360	   word: associated physics
count: 00001	high: 0.4396	 avg: 0.4396	   word: unique choice
count: 00001	high: 0.4397	 avg: 0.4397	   word: dynamical evolution
count: 00001	high: 0.4417	 avg: 0.4417	   word: general class
count: 00001	high: 0.4449	 avg: 0.4449	   word: arbitrary scale
count: 00001	high: 0.4503	 avg: 0.4503	   word: Bianchi-I spacetimes
count: 00001	high: 0.4511	 avg: 0.4511	   word: quantum geometry
count: 00001	high: 0.4547	 avg: 0.4547	   word: pancake singularities
count: 00001	high: 0.4668	 avg: 0.4668	   word: generic bounds
count: 00001	high: 0.5473	 avg: 0.5473	   word: loop quantization
count: 00001	high: 0.5506	 avg: 0.5506	   word: Planck scale physics
count: 00001	high: 0.5534	 avg: 0.5534	   word: fiducial cell dependence
count: 00001	high: 0.5618	 avg: 0.5618	   word: quantum geometric effects
count: 00001	high: 0.5703	 avg: 0.5703	   word: certain initial conditions
count: 00001	high: 0.5793	 avg: 0.5793	   word: fiducial cell
count: 00001	high: 0.6243	 avg: 0.6243	   word: various proposed choices
count: 00001	high: 0.6277	 avg: 0.6277	   word: different proposed quantizations
count: 00001	high: 0.6668	 avg: 0.6668	   word: possible quantization prescriptions
count: 00001	high: 0.6909	 avg: 0.6909	   word: quantization prescriptions
count: 00001	high: 0.8422	 avg: 0.8422	   word: Kantowski-Sachs spacetime
count: 00001	high: 0.9098	 avg: 0.9098	   word: shear scalars
count: 00001	high: 0.9153	 avg: 0.9153	   word: effective spacetime description
count: 00001	high: 0.4216	 avg: 0.4216	   word: predictions
count: 00001	high: 0.4219	 avg: 0.4219	   word: centres
count: 00001	high: 0.4230	 avg: 0.4230	   word: Measurements
count: 00001	high: 0.4237	 avg: 0.4237	   word: astrophysics
count: 00001	high: 0.4255	 avg: 0.4255	   word: millions
count: 00001	high: 0.4255	 avg: 0.4255	   word: merger
count: 00001	high: 0.4263	 avg: 0.4263	   word: ESA
count: 00001	high: 0.4434	 avg: 0.4434	   word: systems
count: 00001	high: 0.4546	 avg: 0.4546	   word: mergers
count: 00001	high: 0.5227	 avg: 0.5227	   word: new way
count: 00001	high: 0.5242	 avg: 0.5242	   word: fundamental physics
count: 00001	high: 0.5258	 avg: 0.5258	   word: wide applications
count: 00001	high: 0.5276	 avg: 0.5276	   word: likely sources
count: 00001	high: 0.5298	 avg: 0.5298	   word: mass range
count: 00001	high: 0.5310	 avg: 0.5310	   word: Milky Way
count: 00001	high: 0.5377	 avg: 0.5377	   word: 10 thousand
count: 00001	high: 0.5406	 avg: 0.5406	   word: hierarchical assembly
count: 00001	high: 0.5406	 avg: 0.5406	   word: dynamical regime
count: 00001	high: 0.5421	 avg: 0.5421	   word: final plunge
count: 00001	high: 0.5422	 avg: 0.5422	   word: unprecedented opportunity
count: 00001	high: 0.5434	 avg: 0.5434	   word: solar masses
count: 00001	high: 0.5464	 avg: 0.5464	   word: potential sources
count: 00001	high: 0.5511	 avg: 0.5511	   word: ultra-compact binaries
count: 00001	high: 0.5523	 avg: 0.5523	   word: host galaxies
count: 00001	high: 0.5817	 avg: 0.5817	   word: space-based interferometer
count: 00001	high: 0.6163	 avg: 0.6163	   word: Gravitational Universe
count: 00001	high: 0.6214	 avg: 0.6214	   word: great scientific potential
count: 00001	high: 0.6382	 avg: 0.6382	   word: central black hole
count: 00001	high: 0.6396	 avg: 0.6396	   word: L3 large satellite
count: 00001	high: 0.6412	 avg: 0.6412	   word: mass compact objects
count: 00001	high: 0.6469	 avg: 0.6469	   word: scientific potential
count: 00001	high: 0.6526	 avg: 0.6526	   word: galactic stellar populations
count: 00001	high: 0.6665	 avg: 0.6665	   word: massive black holes
count: 00001	high: 0.7324	 avg: 0.7324	   word: Millihertz gravitational waves
count: 00001	high: 0.7345	 avg: 0.7345	   word: gravitational wave detectors
count: 00001	high: 0.7643	 avg: 0.7643	   word: detectable gravitational radiation
count: 00001	high: 0.7646	 avg: 0.7646	   word: millihertz gravitational radiation
count: 00001	high: 0.8000	 avg: 0.8000	   word: gravitational wave band
count: 00001	high: 0.9827	 avg: 0.9827	   word: millihertz gravitational wave
count: 00001	high: 0.4269	 avg: 0.4269	   word: comparison
count: 00001	high: 0.4288	 avg: 0.4288	   word: approaches
count: 00001	high: 0.4305	 avg: 0.4305	   word: independence
count: 00001	high: 0.4366	 avg: 0.4366	   word: regime
count: 00001	high: 0.4377	 avg: 0.4377	   word: formulation
count: 00001	high: 0.5509	 avg: 0.5509	   word: metric approach
count: 00001	high: 0.5522	 avg: 0.5522	   word: effective equations
count: 00001	high: 0.5594	 avg: 0.5594	   word: possible scaling
count: 00001	high: 0.5611	 avg: 0.5611	   word: odinger equation
count: 00001	high: 0.5643	 avg: 0.5643	   word: unitary evolution
count: 00001	high: 0.5669	 avg: 0.5669	   word: approximate Schr\
count: 00001	high: 0.5705	 avg: 0.5705	   word: alternate factor
count: 00001	high: 0.5970	 avg: 0.5970	   word: gauge invariants
count: 00001	high: 0.6573	 avg: 0.6573	   word: Quantum Field Theory
count: 00001	high: 0.6829	 avg: 0.6829	   word: Born-Oppenheimer ansatz
count: 00001	high: 0.6892	 avg: 0.6892	   word: different factor orderings
count: 00001	high: 0.7085	 avg: 0.7085	   word: Loop Quantum Theory
count: 00001	high: 0.7140	 avg: 0.7140	   word: quantization prescription issues
count: 00001	high: 0.7414	 avg: 0.7414	   word: Mukhanov-Sasaki variables
count: 00001	high: 0.7682	 avg: 0.7682	   word: inhomogeneous perturbations
count: 00001	high: 0.7754	 avg: 0.7754	   word: hybrid quantization approach
count: 00001	high: 0.3679	 avg: 0.3679	   word: regimes
count: 00001	high: 0.3870	 avg: 0.3870	   word: diminution
count: 00001	high: 0.5254	 avg: 0.5254	   word: flat cosmology
count: 00001	high: 0.5461	 avg: 0.5461	   word: simple model
count: 00001	high: 0.5730	 avg: 0.5730	   word: exact solution
count: 00001	high: 0.6894	 avg: 0.6894	   word: big bang
count: 00001	high: 0.6909	 avg: 0.6909	   word: big rip
count: 00001	high: 0.7820	 avg: 0.7820	   word: confluent Heun functions
count: 00001	high: 0.7966	 avg: 0.7966	   word: confluent Heun equations
count: 00001	high: 0.8843	 avg: 0.8843	   word: gravitational wave astronomers
count: 00001	high: 0.8945	 avg: 0.8945	   word: gravitational wave amplitude
count: 00001	high: 0.9393	 avg: 0.9393	   word: primordial gravitational waves
count: 00001	high: 0.3885	 avg: 0.3885	   word: explanation
count: 00001	high: 0.3998	 avg: 0.3998	   word: review
count: 00001	high: 0.4639	 avg: 0.4639	   word: difficulties
count: 00001	high: 0.5170	 avg: 0.5170	   word: instabilities
count: 00001	high: 0.8073	 avg: 0.8073	   word: different approaches
count: 00001	high: 0.8245	 avg: 0.8245	   word: modern cosmology
count: 00001	high: 0.9407	 avg: 0.9407	   word: gravity approach
count: 00001	high: 0.3200	 avg: 0.3200	   word: set
count: 00001	high: 0.3203	 avg: 0.3203	   word: condition
count: 00001	high: 0.3224	 avg: 0.3224	   word: class
count: 00001	high: 0.3265	 avg: 0.3265	   word: extent
count: 00001	high: 0.4108	 avg: 0.4108	   word: entire evolution
count: 00001	high: 0.4117	 avg: 0.4117	   word: univerese isotropize
count: 00001	high: 0.4140	 avg: 0.4140	   word: time period
count: 00001	high: 0.4173	 avg: 0.4173	   word: expansion phase
count: 00001	high: 0.4226	 avg: 0.4226	   word: certain case
count: 00001	high: 0.4259	 avg: 0.4259	   word: certain form
count: 00001	high: 0.4269	 avg: 0.4269	   word: fixed points
count: 00001	high: 0.4327	 avg: 0.4327	   word: nonsingular bounce
count: 00001	high: 0.4411	 avg: 0.4411	   word: BKL instability
count: 00001	high: 0.4506	 avg: 0.4506	   word: anisotropy background
count: 00001	high: 0.4602	 avg: 0.4602	   word: dimensionless variables
count: 00001	high: 0.5113	 avg: 0.5113	   word: kinetic term
count: 00001	high: 0.5421	 avg: 0.5421	   word: cyclic universe exist
count: 00001	high: 0.5758	 avg: 0.5758	   word: eternal bouncing scenario
count: 00001	high: 0.5774	 avg: 0.5774	   word: single bouncing scenario
count: 00001	high: 0.5778	 avg: 0.5778	   word: suitable dynamical variables
count: 00001	high: 0.5788	 avg: 0.5788	   word: dynamical variables
count: 00001	high: 0.9051	 avg: 0.9051	   word: noncanonical scalar field
count: 00001	high: 0.4450	 avg: 0.4450	   word: Letter
count: 00001	high: 0.4483	 avg: 0.4483	   word: Phys.Lett
count: 00001	high: 0.4739	 avg: 0.4739	   word: unification
count: 00001	high: 0.4950	 avg: 0.4950	   word: Born-Infeld
count: 00001	high: 0.5861	 avg: 0.5861	   word: arXiv
count: 00001	high: 0.6536	 avg: 0.6536	   word: non-periodic behavior
count: 00001	high: 0.6764	 avg: 0.6764	   word: late-time acceleration
count: 00001	high: 0.6786	 avg: 0.6786	   word: S. Odintsov
count: 00001	high: 0.6824	 avg: 0.6824	   word: early-time inflation
count: 00001	high: 0.7304	 avg: 0.7304	   word: G.J. Olmo
count: 00001	high: 0.7466	 avg: 0.7466	   word: conformal approach
count: 00001	high: 0.7495	 avg: 0.7495	   word: A.N. Makarenko
count: 00001	high: 0.9053	 avg: 0.9053	   word: Dark Energy cosmology
count: 00001	high: 0.4271	 avg: 0.4271	   word: challenges
count: 00001	high: 0.4290	 avg: 0.4290	   word: Gaussianity
count: 00001	high: 0.4291	 avg: 0.4291	   word: physics
count: 00001	high: 0.4404	 avg: 0.4404	   word: satisfies
count: 00001	high: 0.4439	 avg: 0.4439	   word: robustness
count: 00001	high: 0.5389	 avg: 0.5389	   word: various properties
count: 00001	high: 0.5490	 avg: 0.5490	   word: qualitative aspects
count: 00001	high: 0.5519	 avg: 0.5519	   word: excellent agreement
count: 00001	high: 0.5520	 avg: 0.5520	   word: strong constraints
count: 00001	high: 0.5596	 avg: 0.5596	   word: peakedness properties
count: 00001	high: 0.5602	 avg: 0.5602	   word: arbitrary states
count: 00001	high: 0.5611	 avg: 0.5611	   word: multiple peaks
count: 00001	high: 0.5636	 avg: 0.5636	   word: relative fluctuations
count: 00001	high: 0.5683	 avg: 0.5683	   word: key issue
count: 00001	high: 0.5706	 avg: 0.5706	   word: little resemblance
count: 00001	high: 0.5721	 avg: 0.5721	   word: Chimera scheme
count: 00001	high: 0.5732	 avg: 0.5732	   word: various models
count: 00001	high: 0.5759	 avg: 0.5759	   word: semi-classical states
count: 00001	high: 0.5823	 avg: 0.5823	   word: numerical simulations
count: 00001	high: 0.6690	 avg: 0.6690	   word: quantum cosmological model
count: 00001	high: 0.6938	 avg: 0.6938	   word: bounce volume
count: 00001	high: 0.7031	 avg: 0.7031	   word: exactly solvable loop
count: 00001	high: 0.7214	 avg: 0.7214	   word: general initial states
count: 00001	high: 0.7722	 avg: 0.7722	   word: Gaussian initial states
count: 00001	high: 0.9012	 avg: 0.9012	   word: highly non-Gaussian states
count: 00001	high: 0.4405	 avg: 0.4405	   word: help
count: 00001	high: 0.4557	 avg: 0.4557	   word: mechanics
count: 00001	high: 0.4663	 avg: 0.4663	   word: Broglie-Bohm
count: 00001	high: 0.4738	 avg: 0.4738	   word: solution
count: 00001	high: 0.6571	 avg: 0.6571	   word: robust model
count: 00001	high: 0.6610	 avg: 0.6610	   word: classical evolution
count: 00001	high: 0.6833	 avg: 0.6833	   word: well-known problems
count: 00001	high: 0.6963	 avg: 0.6963	   word: cosmological expansion
count: 00001	high: 0.7101	 avg: 0.7101	   word: coasting evolution
count: 00001	high: 0.7377	 avg: 0.7377	   word: Friedmann model
count: 00001	high: 0.7982	 avg: 0.7982	   word: Wheeler-DeWitt equation
count: 00001	high: 0.9327	 avg: 0.9327	   word: SNe Ia data
count: 00001	high: 0.9694	 avg: 0.9694	   word: appropriate matter/energy density
count: 00001	high: 0.9738	 avg: 0.9738	   word: exact quantum-classical correspondence
count: 00001	high: 0.2532	 avg: 0.2532	   word: law
count: 00001	high: 0.2540	 avg: 0.2540	   word: values
count: 00001	high: 0.2569	 avg: 0.2569	   word: c_
count: 00001	high: 0.2633	 avg: 0.2633	   word: V^
count: 00001	high: 0.2637	 avg: 0.2637	   word: occurs
count: 00001	high: 0.2711	 avg: 0.2711	   word: Variable
count: 00001	high: 0.3238	 avg: 0.3238	   word: temperature
count: 00001	high: 0.3286	 avg: 0.3286	   word: B_
count: 00001	high: 0.3398	 avg: 0.3398	   word: fluid
count: 00001	high: 0.4904	 avg: 0.4904	   word: large volume
count: 00001	high: 0.5046	 avg: 0.5046	   word: special case
count: 00001	high: 0.5114	 avg: 0.5114	   word: volume increases
count: 00001	high: 0.5148	 avg: 0.5148	   word: positive expression
count: 00001	high: 0.5164	 avg: 0.5164	   word: explicit function
count: 00001	high: 0.5169	 avg: 0.5169	   word: phantom-like cosmology
count: 00001	high: 0.5177	 avg: 0.5177	   word: thermal capacity
count: 00001	high: 0.5430	 avg: 0.5430	   word: Guo \emph
count: 00001	high: 0.5627	 avg: 0.5627	   word: thermodynamic stability
count: 00001	high: 0.5631	 avg: 0.5631	   word: adiabatic expansions
count: 00001	high: 0.5826	 avg: 0.5826	   word: VCG model
count: 00001	high: 0.5841	 avg: 0.5841	   word: constant volume
count: 00001	high: 0.6289	 avg: 0.6289	   word: thermodynamical behaviour
count: 00001	high: 0.6732	 avg: 0.6732	   word: effective equation
count: 00001	high: 0.7834	 avg: 0.7834	   word: best fit value
count: 00001	high: 0.8301	 avg: 0.8301	   word: SNe Ia constraints
count: 00001	high: 0.8877	 avg: 0.8877	   word: thermal equation
count: 00001	high: 0.4647	 avg: 0.4647	   word: variation
count: 00001	high: 0.4787	 avg: 0.4787	   word: imperfectness
count: 00001	high: 0.4831	 avg: 0.4831	   word: Lagrangian
count: 00001	high: 0.5442	 avg: 0.5442	   word: fluids
count: 00001	high: 0.6482	 avg: 0.6482	   word: final step
count: 00001	high: 0.6606	 avg: 0.6606	   word: formal solution
count: 00001	high: 0.6720	 avg: 0.6720	   word: single fluid
count: 00001	high: 0.7016	 avg: 0.7016	   word: natural implication
count: 00001	high: 0.7042	 avg: 0.7042	   word: common procedure
count: 00001	high: 0.7305	 avg: 0.7305	   word: robust formulation
count: 00001	high: 0.7726	 avg: 0.7726	   word: covariant formulation
count: 00001	high: 0.9188	 avg: 0.9188	   word: special FLRW space
count: 00001	high: 0.9441	 avg: 0.9441	   word: effective fluid description
count: 00001	high: 0.2454	 avg: 0.2454	   word: FIT
count: 00001	high: 0.2545	 avg: 0.2545	   word: non-stable cosmology
count: 00001	high: 0.3131	 avg: 0.3131	   word: new cosmologies
count: 00001	high: 0.3380	 avg: 0.3380	   word: form-invariance transformations
count: 00001	high: 0.3834	 avg: 0.3834	   word: inverse square potential
count: 00001	high: 0.4136	 avg: 0.4136	   word: Hubble expansion rate
count: 00001	high: 0.4982	 avg: 0.4982	   word: tachyon species
count: 00001	high: 0.5945	 avg: 0.5945	   word: extended tachyon field
count: 00001	high: 0.6243	 avg: 0.6243	   word: ordinary tachyon field
count: 00001	high: 0.7046	 avg: 0.7046	   word: tachyon field universes
count: 00001	high: 0.7886	 avg: 0.7886	   word: complementary tachyon cosmologies
count: 00001	high: 0.9652	 avg: 0.9652	   word: tachyon field
count: 00001	high: 0.4437	 avg: 0.4437	   word: mass
count: 00001	high: 0.4439	 avg: 0.4439	   word: const.
count: 00001	high: 0.4440	 avg: 0.4440	   word: points
count: 00001	high: 0.4480	 avg: 0.4480	   word: method
count: 00001	high: 0.4481	 avg: 0.4481	   word: extension
count: 00001	high: 0.4509	 avg: 0.4509	   word: metrics
count: 00001	high: 0.4551	 avg: 0.4551	   word: orbits
count: 00001	high: 0.4865	 avg: 0.4865	   word: R_
count: 00001	high: 0.5045	 avg: 0.5045	   word: clocks
count: 00001	high: 0.5383	 avg: 0.5383	   word: Reissner-Nordstr\
count: 00001	high: 0.5862	 avg: 0.5862	   word: Gautreau
count: 00001	high: 0.6290	 avg: 0.6290	   word: generalized equation
count: 00001	high: 0.6306	 avg: 0.6306	   word: important consequence
count: 00001	high: 0.6356	 avg: 0.6356	   word: Newtonian calculation
count: 00001	high: 0.6363	 avg: 0.6363	   word: coordinate time
count: 00001	high: 0.6400	 avg: 0.6400	   word: electrostatic field
count: 00001	high: 0.6510	 avg: 0.6510	   word: orbital radius
count: 00001	high: 0.6687	 avg: 0.6687	   word: orbital spiralling
count: 00001	high: 0.6807	 avg: 0.6807	   word: radial geodesics
count: 00001	high: 0.8926	 avg: 0.8926	   word: different cosmological scenarios
count: 00001	high: 0.9101	 avg: 0.9101	   word: geodesic coordinates
count: 00001	high: 0.4720	 avg: 0.4720	   word: brief review
count: 00001	high: 0.4838	 avg: 0.4838	   word: Kasner cosmology
count: 00001	high: 0.4874	 avg: 0.4874	   word: original equations
count: 00001	high: 0.5679	 avg: 0.5679	   word: arbitrary dimensions
count: 00001	high: 0.5895	 avg: 0.5895	   word: cosmological quantities
count: 00001	high: 0.7525	 avg: 0.7525	   word: extended Kasner solution
count: 00001	high: 0.9422	 avg: 0.9422	   word: type~I anisotropic cosmology
count: 00001	high: 0.9788	 avg: 0.9788	   word: effective induced scalar
count: 00001	high: 0.3704	 avg: 0.3704	   word: specific forms
count: 00001	high: 0.3824	 avg: 0.3824	   word: phantom-non-phantom era
count: 00001	high: 0.4141	 avg: 0.4141	   word: consistent model
count: 00001	high: 0.4208	 avg: 0.4208	   word: mathematical reconstruction
count: 00001	high: 0.4305	 avg: 0.4305	   word: fluids mixture
count: 00001	high: 0.4366	 avg: 0.4366	   word: gravity model
count: 00001	high: 0.4771	 avg: 0.4771	   word: different epoches
count: 00001	high: 0.4935	 avg: 0.4935	   word: newly proposal
count: 00001	high: 0.6625	 avg: 0.6625	   word: torsion scalar
count: 00001	high: 0.6734	 avg: 0.6734	   word: cosmological history
count: 00001	high: 0.6798	 avg: 0.6798	   word: perfect fluid,Chaplygin gas
count: 00001	high: 0.7494	 avg: 0.7494	   word: purely phantom cosmology
count: 00001	high: 0.7730	 avg: 0.7730	   word: cosmological reconstruction
count: 00001	high: 0.9356	 avg: 0.9356	   word: energy momentum tensor
