count: 00012	high: 0.5352	 avg: 0.3370	   word: presence
count: 00001	high: 0.7097	 avg: 0.7097	   word: Einstein-Hilbert-like dynamical principle
count: 00001	high: 0.9400	 avg: 0.9400	   word: extrinsic curvature
count: 00001	high: 0.2425	 avg: 0.2425	   word: place
count: 00001	high: 0.2444	 avg: 0.2444	   word: Van
count: 00001	high: 0.2461	 avg: 0.2461	   word: surface
count: 00001	high: 0.4524	 avg: 0.4524	   word: natural variables
count: 00001	high: 0.5174	 avg: 0.5174	   word: spherical cavity
count: 00001	high: 0.5179	 avg: 0.5179	   word: massive gravity
count: 00001	high: 0.7208	 avg: 0.7208	   word: Sitter black holes
count: 00001	high: 0.7323	 avg: 0.7323	   word: der Waals fluid
count: 00001	high: 0.7645	 avg: 0.7645	   word: order phase transition
count: 00001	high: 0.8011	 avg: 0.8011	   word: hairy black holes
count: 00001	high: 0.8176	 avg: 0.8176	   word: thermodynamic behavior
count: 00001	high: 0.4348	 avg: 0.4348	   word: sign
count: 00001	high: 0.4349	 avg: 0.4349	   word: center
count: 00001	high: 0.4420	 avg: 0.4420	   word: Einstein-Vlasov
count: 00001	high: 0.4589	 avg: 0.4589	   word: periodicity
count: 00001	high: 0.4589	 avg: 0.4589	   word: topologies
count: 00001	high: 0.4594	 avg: 0.4594	   word: subclass
count: 00001	high: 0.5803	 avg: 0.5803	   word: R\times S^2\times
count: 00001	high: 0.5809	 avg: 0.5809	   word: R\times S^3
count: 00001	high: 0.5904	 avg: 0.5904	   word: large class
count: 00001	high: 0.5937	 avg: 0.5937	   word: Schwarzschild-Anti-deSitter solution
count: 00001	high: 0.5950	 avg: 0.5950	   word: pressure components
count: 00001	high: 0.6033	 avg: 0.6033	   word: different masses
count: 00001	high: 0.6069	 avg: 0.6069	   word: straightforward method
count: 00001	high: 0.6112	 avg: 0.6112	   word: energy estimate
count: 00001	high: 0.6145	 avg: 0.6145	   word: matter sources
count: 00001	high: 0.6359	 avg: 0.6359	   word: static solutions
count: 00001	high: 0.6478	 avg: 0.6478	   word: Schwarzschild singularity
count: 00001	high: 0.7594	 avg: 0.7594	   word: Schwarzschild-deSitter solution
count: 00001	high: 0.7914	 avg: 0.7914	   word: exterior vacuum region
count: 00001	high: 0.8251	 avg: 0.8251	   word: globally non-vacuum spacetimes
count: 00001	high: 0.9302	 avg: 0.9302	   word: globally regular solutions
count: 00001	high: 0.2274	 avg: 0.2274	   word: al.
count: 00001	high: 0.2280	 avg: 0.2280	   word: Kundt
count: 00001	high: 0.2282	 avg: 0.2282	   word: statement
count: 00001	high: 0.2293	 avg: 0.2293	   word: Kundt-waves
count: 00001	high: 0.2311	 avg: 0.2311	   word: derivatives
count: 00001	high: 0.2319	 avg: 0.2319	   word: eigenvalus
count: 00001	high: 0.2360	 avg: 0.2360	   word: ratios
count: 00001	high: 0.2408	 avg: 0.2408	   word: Coley
count: 00001	high: 0.2476	 avg: 0.2476	   word: Lewandowski
count: 00001	high: 0.2830	 avg: 0.2830	   word: assumption
count: 00001	high: 0.3541	 avg: 0.3541	   word: preliminary results
count: 00001	high: 0.3623	 avg: 0.3623	   word: Robinson-Bertotti solution
count: 00001	high: 0.3648	 avg: 0.3648	   word: type D.
count: 00001	high: 0.3748	 avg: 0.3748	   word: optical scalars
count: 00001	high: 0.3828	 avg: 0.3828	   word: scalar invariants
count: 00001	high: 0.3867	 avg: 0.3867	   word: non-repeated eigenvalue
count: 00001	high: 0.4226	 avg: 0.4226	   word: curvature tensor
count: 00001	high: 0.4835	 avg: 0.4835	   word: type Petrov
count: 00001	high: 0.4890	 avg: 0.4890	   word: simple algebraic relation
count: 00001	high: 0.4999	 avg: 0.4999	   word: general spacetimes
count: 00001	high: 0.5151	 avg: 0.5151	   word: principal null tetrad
count: 00001	high: 0.5189	 avg: 0.5189	   word: group theoretic methods
count: 00001	high: 0.5217	 avg: 0.5217	   word: possible spacetimes
count: 00001	high: 0.5332	 avg: 0.5332	   word: homogeneous pure vacuum
count: 00001	high: 0.5928	 avg: 0.5928	   word: petrov type
count: 00001	high: 0.6740	 avg: 0.6740	   word: vacuum spacetimes
count: 00001	high: 0.7253	 avg: 0.7253	   word: Newman-Penrose Weyl tensor
count: 00001	high: 0.8450	 avg: 0.8450	   word: constant Weyl eigenvalues
count: 00001	high: 0.8500	 avg: 0.8500	   word: Weyl eigenvalues
count: 00001	high: 0.9116	 avg: 0.9116	   word: constant non-zero Weyl
count: 00001	high: 0.3614	 avg: 0.3614	   word: tend
count: 00001	high: 0.4840	 avg: 0.4840	   word: different cases
count: 00001	high: 0.4890	 avg: 0.4890	   word: possible isotropization
count: 00001	high: 0.4956	 avg: 0.4956	   word: solution whith
count: 00001	high: 0.4976	 avg: 0.4976	   word: classical solutions
count: 00001	high: 0.5011	 avg: 0.5011	   word: particular values
count: 00001	high: 0.5139	 avg: 0.5139	   word: time transformation
count: 00001	high: 0.5168	 avg: 0.5168	   word: barotropic parameter
count: 00001	high: 0.5247	 avg: 0.5247	   word: K-essence theory
count: 00001	high: 0.5498	 avg: 0.5498	   word: Friedmann equation
count: 00001	high: 0.5673	 avg: 0.5673	   word: stiff fluid
count: 00001	high: 0.5676	 avg: 0.5676	   word: simplest forms
count: 00001	high: 0.5952	 avg: 0.5952	   word: anisotropic parameters
count: 00001	high: 0.7420	 avg: 0.7420	   word: usual matter content
count: 00001	high: 0.7470	 avg: 0.7470	   word: barotropic perfect fluid
count: 00001	high: 0.8544	 avg: 0.8544	   word: anisotropic Bianchi type
count: 00001	high: 0.9467	 avg: 0.9467	   word: cosmological model
count: 00001	high: 0.4498	 avg: 0.4498	   word: dust
count: 00001	high: 0.6108	 avg: 0.6108	   word: quantum states
count: 00001	high: 0.6480	 avg: 0.6480	   word: approximate solutions
count: 00001	high: 0.6886	 avg: 0.6886	   word: Hamiltonian constraint
count: 00001	high: 0.6899	 avg: 0.6899	   word: approximation methods
count: 00001	high: 0.7065	 avg: 0.7065	   word: linear polarization
count: 00001	high: 0.7157	 avg: 0.7157	   word: isotropic universe
count: 00001	high: 0.7168	 avg: 0.7168	   word: hybrid quantization
count: 00001	high: 0.7270	 avg: 0.7270	   word: inhomogeneous cosmology
count: 00001	high: 0.8504	 avg: 0.8504	   word: fluid effective behaviors
count: 00001	high: 0.8846	 avg: 0.8846	   word: physically interesting solutions
count: 00001	high: 0.9044	 avg: 0.9044	   word: quantum Gowdy model
count: 00001	high: 0.2750	 avg: 0.2750	   word: characterization
count: 00001	high: 0.2877	 avg: 0.2877	   word: slicing
count: 00001	high: 0.4397	 avg: 0.4397	   word: new family
count: 00001	high: 0.5574	 avg: 0.5574	   word: trumpet surface
count: 00001	high: 0.5827	 avg: 0.5827	   word: Kerr spacetime
count: 00001	high: 0.6213	 avg: 0.6213	   word: trumpet geometries
count: 00001	high: 0.7370	 avg: 0.7370	   word: new time-independent family
count: 00001	high: 0.7897	 avg: 0.7897	   word: analytical coordinate systems
count: 00001	high: 0.8446	 avg: 0.8446	   word: stationary trumpet slices
count: 00001	high: 0.3701	 avg: 0.3701	   word: comprehensive presentation
count: 00001	high: 0.3702	 avg: 0.3702	   word: major advancement
count: 00001	high: 0.3775	 avg: 0.3775	   word: conventional fields
count: 00001	high: 0.3906	 avg: 0.3906	   word: numerous efforts
count: 00001	high: 0.3933	 avg: 0.3933	   word: line element
count: 00001	high: 0.3944	 avg: 0.3944	   word: numerical approaches
count: 00001	high: 0.3963	 avg: 0.3963	   word: Randall-Sundrum II model
count: 00001	high: 0.4083	 avg: 0.4083	   word: AdS topology
count: 00001	high: 0.4223	 avg: 0.4223	   word: major drawback
count: 00001	high: 0.4318	 avg: 0.4318	   word: 3-brane living
count: 00001	high: 0.4387	 avg: 0.4387	   word: major breakthrough
count: 00001	high: 0.4611	 avg: 0.4611	   word: infinite size
count: 00001	high: 0.4615	 avg: 0.4615	   word: observable universe
count: 00001	high: 0.4923	 avg: 0.4923	   word: higher-dimensional bulk
count: 00001	high: 0.6066	 avg: 0.6066	   word: black hole challenge
count: 00001	high: 0.6179	 avg: 0.6179	   word: latest numerical results
count: 00001	high: 0.6190	 avg: 0.6190	   word: realistic black hole
count: 00001	high: 0.6338	 avg: 0.6338	   word: unconventional scalar fields
count: 00001	high: 0.6856	 avg: 0.6856	   word: analytic black hole
count: 00001	high: 0.7075	 avg: 0.7075	   word: forthcoming analytic approaches
count: 00001	high: 0.7078	 avg: 0.7078	   word: recent analytic work
count: 00001	high: 0.7734	 avg: 0.7734	   word: infinite extra spacelike
count: 00001	high: 0.8112	 avg: 0.8112	   word: additional spacelike dimensions
count: 00001	high: 0.2452	 avg: 0.2452	   word: predictions
count: 00001	high: 0.2539	 avg: 0.2539	   word: microscopic
count: 00001	high: 0.2712	 avg: 0.2712	   word: s^
count: 00001	high: 0.4265	 avg: 0.4265	   word: rapid expansion
count: 00001	high: 0.4356	 avg: 0.4356	   word: appropriate manner
count: 00001	high: 0.4426	 avg: 0.4426	   word: abrupt end
count: 00001	high: 0.4519	 avg: 0.4519	   word: novel model
count: 00001	high: 0.5726	 avg: 0.5726	   word: cosmic inflation
count: 00001	high: 0.6364	 avg: 0.6364	   word: Planck scale value
count: 00001	high: 0.6432	 avg: 0.6432	   word: conventional inflationary scenario
count: 00001	high: 0.6461	 avg: 0.6461	   word: specific matter field
count: 00001	high: 0.6500	 avg: 0.6500	   word: quantum gravitational origin
count: 00001	high: 0.6673	 avg: 0.6673	   word: Planck scale structure
count: 00001	high: 0.6775	 avg: 0.6775	   word: certain temperature spacetime
count: 00001	high: 0.7027	 avg: 0.7027	   word: Planck scale
count: 00001	high: 0.7814	 avg: 0.7814	   word: cosmological constant drops
count: 00001	high: 0.3588	 avg: 0.3588	   word: Newton
count: 00001	high: 0.3737	 avg: 0.3737	   word: restrictions
count: 00001	high: 0.3981	 avg: 0.3981	   word: viability
count: 00001	high: 0.5542	 avg: 0.5542	   word: time solution
count: 00001	high: 0.5551	 avg: 0.5551	   word: late time
count: 00001	high: 0.5687	 avg: 0.5687	   word: large enough scalaron
count: 00001	high: 0.5890	 avg: 0.5890	   word: flat space
count: 00001	high: 0.5899	 avg: 0.5899	   word: special case
count: 00001	high: 0.6114	 avg: 0.6114	   word: small perturbations
count: 00001	high: 0.6308	 avg: 0.6308	   word: detectable corrections
count: 00001	high: 0.6475	 avg: 0.6475	   word: inflationary epoch
count: 00001	high: 0.9361	 avg: 0.9361	   word: stable constant curvature
count: 00001	high: 0.3482	 avg: 0.3482	   word: present time
count: 00001	high: 0.3783	 avg: 0.3783	   word: consistent picture
count: 00001	high: 0.3871	 avg: 0.3871	   word: pressure changes
count: 00001	high: 0.3937	 avg: 0.3937	   word: Friedmann-Robertson-Walker universe
count: 00001	high: 0.4109	 avg: 0.4109	   word: darkness abundance
count: 00001	high: 0.4124	 avg: 0.4124	   word: quantitative indicator
count: 00001	high: 0.4653	 avg: 0.4653	   word: fluid source
count: 00001	high: 0.4800	 avg: 0.4800	   word: asymptotic freedom
count: 00001	high: 0.5546	 avg: 0.5546	   word: density changes
count: 00001	high: 0.5571	 avg: 0.5571	   word: non-ideal equation
count: 00001	high: 0.6550	 avg: 0.6550	   word: actual matter-energy content
count: 00001	high: 0.7671	 avg: 0.7671	   word: ideal gas behavior
count: 00001	high: 0.8193	 avg: 0.8193	   word: fluid dynamical model
count: 00001	high: 0.8202	 avg: 0.8202	   word: ordinary energy density
count: 00001	high: 0.9578	 avg: 0.9578	   word: high density regimes
count: 00001	high: 0.4541	 avg: 0.4541	   word: consistency
count: 00001	high: 0.4755	 avg: 0.4755	   word: unitarity
count: 00001	high: 0.5901	 avg: 0.5901	   word: Krein construction
count: 00001	high: 0.5993	 avg: 0.5993	   word: free field
count: 00001	high: 0.6054	 avg: 0.6054	   word: interesting link
count: 00001	high: 0.6093	 avg: 0.6093	   word: conventional ones
count: 00001	high: 0.6225	 avg: 0.6225	   word: infinite term
count: 00001	high: 0.6274	 avg: 0.6274	   word: fundamental subjects
count: 00001	high: 0.6400	 avg: 0.6400	   word: new version
count: 00001	high: 0.7020	 avg: 0.7020	   word: quantization approach
count: 00001	high: 0.7649	 avg: 0.7649	   word: comparison essential issues
count: 00001	high: 0.7866	 avg: 0.7866	   word: black holes thermodynamics
count: 00001	high: 0.9174	 avg: 0.9174	   word: metric field quantization
count: 00001	high: 0.3474	 avg: 0.3474	   word: Plebanski
count: 00001	high: 0.3829	 avg: 0.3829	   word: geodesic
count: 00001	high: 0.6137	 avg: 0.6137	   word: particle trajectories
count: 00001	high: 0.6468	 avg: 0.6468	   word: NUT charge
count: 00001	high: 0.7783	 avg: 0.7783	   word: extreme black hole
count: 00001	high: 0.8335	 avg: 0.8335	   word: Lorentz force equations
count: 00001	high: 0.9124	 avg: 0.9124	   word: nonlinear Born-Infeld electrodynamics
count: 00001	high: 0.9996	 avg: 0.9996	   word: stationary axisymmetric spacetime
count: 00001	high: 0.3337	 avg: 0.3337	   word: subset
count: 00001	high: 0.3445	 avg: 0.3445	   word: Weyl
count: 00001	high: 0.3545	 avg: 0.3545	   word: interpretation
count: 00001	high: 0.4372	 avg: 0.4372	   word: bulk physics
count: 00001	high: 0.4406	 avg: 0.4406	   word: classical case
count: 00001	high: 0.4479	 avg: 0.4479	   word: principles derivation
count: 00001	high: 0.4482	 avg: 0.4482	   word: complicated situations
count: 00001	high: 0.4541	 avg: 0.4541	   word: new frameworks
count: 00001	high: 0.4618	 avg: 0.4618	   word: certain sense
count: 00001	high: 0.4630	 avg: 0.4630	   word: alternative formulation
count: 00001	high: 0.4695	 avg: 0.4695	   word: physical implications
count: 00001	high: 0.4721	 avg: 0.4721	   word: hypersurface deformations
count: 00001	high: 0.4789	 avg: 0.4789	   word: boundary CFTs
count: 00001	high: 0.4872	 avg: 0.4872	   word: Shape Observers
count: 00001	high: 0.4907	 avg: 0.4907	   word: Shape Observer
count: 00001	high: 0.5218	 avg: 0.5218	   word: traditional notion
count: 00001	high: 0.5653	 avg: 0.5653	   word: spacetime diffeomorphisms
count: 00001	high: 0.5908	 avg: 0.5908	   word: classical holographic correspondence
count: 00001	high: 0.5998	 avg: 0.5998	   word: inertial reference frame
count: 00001	high: 0.6018	 avg: 0.6018	   word: classical General Relativity
count: 00001	high: 0.6077	 avg: 0.6077	   word: maximally symmetric spacetimes
count: 00001	high: 0.6104	 avg: 0.6104	   word: central theoretical construct
count: 00001	high: 0.6278	 avg: 0.6278	   word: Shape Dynamics
count: 00001	high: 0.6411	 avg: 0.6411	   word: holographic gauge/gravity dualities
count: 00001	high: 0.6419	 avg: 0.6419	   word: asymptotic conformal boundaries
count: 00001	high: 0.6725	 avg: 0.6725	   word: conformal reference frame
count: 00001	high: 0.6834	 avg: 0.6834	   word: bulk spacetime diffeomorphism
count: 00001	high: 0.7342	 avg: 0.7342	   word: conformal invariance manifest
count: 00001	high: 0.8671	 avg: 0.8671	   word: reference frame
count: 00001	high: 0.9682	 avg: 0.9682	   word: spacetime diffeomorphism invariance
count: 00001	high: 0.3386	 avg: 0.3386	   word: r^
count: 00001	high: 0.3717	 avg: 0.3717	   word: approximation
count: 00001	high: 0.3735	 avg: 0.3735	   word: potentials
count: 00001	high: 0.8047	 avg: 0.8047	   word: cosmological constant yields
count: 00001	high: 0.8444	 avg: 0.8444	   word: global monopole background
count: 00001	high: 0.9878	 avg: 0.9878	   word: global monopole
count: 00001	high: 0.4339	 avg: 0.4339	   word: agreement
count: 00001	high: 0.4599	 avg: 0.4599	   word: regularization
count: 00001	high: 0.5512	 avg: 0.5512	   word: preinflationary state
count: 00001	high: 0.5609	 avg: 0.5609	   word: turning point
count: 00001	high: 0.5611	 avg: 0.5611	   word: present observations
count: 00001	high: 0.5639	 avg: 0.5639	   word: vacuum state
count: 00001	high: 0.5653	 avg: 0.5653	   word: late-time cosmology
count: 00001	high: 0.6140	 avg: 0.6140	   word: primordial bounce
count: 00001	high: 0.6199	 avg: 0.6199	   word: isotropic Universe
count: 00001	high: 0.6251	 avg: 0.6251	   word: super-Hamiltonian eigenvalue
count: 00001	high: 0.6836	 avg: 0.6836	   word: cosmological implementation
count: 00001	high: 0.6916	 avg: 0.6916	   word: polymer quantum approach
count: 00001	high: 0.6999	 avg: 0.6999	   word: Universe scale factor
count: 00001	high: 0.7054	 avg: 0.7054	   word: proper classical limit
count: 00001	high: 0.7122	 avg: 0.7122	   word: nonsingular quantum behavior
count: 00001	high: 0.7252	 avg: 0.7252	   word: positive emerging dust
count: 00001	high: 0.7288	 avg: 0.7288	   word: high occupation number
count: 00001	high: 0.7375	 avg: 0.7375	   word: Universe deSitter phase
count: 00001	high: 0.7434	 avg: 0.7434	   word: ground state eigenvalue
count: 00001	high: 0.7534	 avg: 0.7534	   word: evolutionary quantum gravity
count: 00001	high: 0.9194	 avg: 0.9194	   word: dust energy density
count: 00001	high: 0.3240	 avg: 0.3240	   word: gamma-law
count: 00001	high: 0.3241	 avg: 0.3241	   word: =R+2f
count: 00001	high: 0.3258	 avg: 0.3258	   word: element
count: 00001	high: 0.3357	 avg: 0.3357	   word: quintessence
count: 00001	high: 0.3386	 avg: 0.3386	   word: redshift
count: 00001	high: 0.4306	 avg: 0.4306	   word: lookback time
count: 00001	high: 0.4315	 avg: 0.4315	   word: proper distance
count: 00001	high: 0.4382	 avg: 0.4382	   word: pure number
count: 00001	high: 0.4393	 avg: 0.4393	   word: phantom cosmology
count: 00001	high: 0.4416	 avg: 0.4416	   word: density parameter
count: 00001	high: 0.4425	 avg: 0.4425	   word: negative curvature
count: 00001	high: 0.4433	 avg: 0.4433	   word: entropy increases
count: 00001	high: 0.4441	 avg: 0.4441	   word: kinematics tests
count: 00001	high: 0.4465	 avg: 0.4465	   word: luminosity distance
count: 00001	high: 0.4479	 avg: 0.4479	   word: accelerated expansion
count: 00001	high: 0.4495	 avg: 0.4495	   word: angular diameter
count: 00001	high: 0.4598	 avg: 0.4598	   word: open systems
count: 00001	high: 0.4742	 avg: 0.4742	   word: observational consequences
count: 00001	high: 0.4827	 avg: 0.4827	   word: Ricci scalar
count: 00001	high: 0.5668	 avg: 0.5668	   word: power-law expansion model
count: 00001	high: 0.5694	 avg: 0.5694	   word: Big Rip singularity
count: 00001	high: 0.5806	 avg: 0.5806	   word: simplest particular model
count: 00001	high: 0.5879	 avg: 0.5879	   word: flat Friedmann-Robertson-Walker line
count: 00001	high: 0.6692	 avg: 0.6692	   word: phenomenological particle creation
count: 00001	high: 0.7631	 avg: 0.7631	   word: late time evolution
count: 00001	high: 0.9202	 avg: 0.9202	   word: particle creation
count: 00001	high: 0.2663	 avg: 0.2663	   word: variant
count: 00001	high: 0.2735	 avg: 0.2735	   word: parameter
count: 00001	high: 0.4416	 avg: 0.4416	   word: initial model
count: 00001	high: 0.4548	 avg: 0.4548	   word: Similar results
count: 00001	high: 0.4560	 avg: 0.4560	   word: theory case
count: 00001	high: 0.5165	 avg: 0.5165	   word: negative sign
count: 00001	high: 0.5927	 avg: 0.5927	   word: gravitational constant
count: 00001	high: 0.6645	 avg: 0.6645	   word: scalar-tensor counterpart
count: 00001	high: 0.7329	 avg: 0.7329	   word: scalar-tensor theories
count: 00001	high: 0.7456	 avg: 0.7456	   word: Brans-Dicke model
count: 00001	high: 0.7571	 avg: 0.7571	   word: Lagrange multipliers method
count: 00001	high: 0.9856	 avg: 0.9856	   word: antigravity scalar-tensor theory
count: 00001	high: 0.2641	 avg: 0.2641	   word: emergence
count: 00001	high: 0.2922	 avg: 0.2922	   word: robustness
count: 00001	high: 0.4603	 avg: 0.4603	   word: fundamental scales
count: 00001	high: 0.4608	 avg: 0.4608	   word: quantum theory
count: 00001	high: 0.4808	 avg: 0.4808	   word: suitable limit
count: 00001	high: 0.4826	 avg: 0.4826	   word: familiar form
count: 00001	high: 0.4877	 avg: 0.4877	   word: current ideas
count: 00001	high: 0.5004	 avg: 0.5004	   word: valuable framework
count: 00001	high: 0.5012	 avg: 0.5012	   word: geometric theory
count: 00001	high: 0.5078	 avg: 0.5078	   word: geometric meaning
count: 00001	high: 0.5129	 avg: 0.5129	   word: open issues
count: 00001	high: 0.5224	 avg: 0.5224	   word: Einstein condensate
count: 00001	high: 0.5228	 avg: 0.5228	   word: Lorentz invariant
count: 00001	high: 0.5304	 avg: 0.5304	   word: test bench
count: 00001	high: 0.5392	 avg: 0.5392	   word: Hawking radiation
count: 00001	high: 0.5541	 avg: 0.5541	   word: pivotal role
count: 00001	high: 0.5811	 avg: 0.5811	   word: relativistic Bose
count: 00001	high: 0.6368	 avg: 0.6368	   word: semiclassical gravity
count: 00001	high: 0.6643	 avg: 0.6643	   word: Analogue models
count: 00001	high: 0.7182	 avg: 0.7182	   word: flat spacetime
count: 00001	high: 0.7426	 avg: 0.7426	   word: convenient toy models
count: 00001	high: 0.7648	 avg: 0.7648	   word: emergent spacetime
count: 00001	high: 0.7704	 avg: 0.7704	   word: quantum field theory
count: 00001	high: 0.8141	 avg: 0.8141	   word: massless relativistic fields
count: 00001	high: 0.8446	 avg: 0.8446	   word: curved spacetime
count: 00001	high: 0.8531	 avg: 0.8531	   word: cosmological particle production
count: 00001	high: 0.9497	 avg: 0.9497	   word: analogue gravity
count: 00001	high: 0.3371	 avg: 0.3371	   word: influence
count: 00001	high: 0.3510	 avg: 0.3510	   word: Plane
count: 00001	high: 0.4765	 avg: 0.4765	   word: linear relationship
count: 00001	high: 0.6521	 avg: 0.6521	   word: directional Hubble parameters
count: 00001	high: 0.6588	 avg: 0.6588	   word: magnetic field
count: 00001	high: 0.6691	 avg: 0.6691	   word: recent observational constraints
count: 00001	high: 0.7417	 avg: 0.7417	   word: symmetric cosmological models
count: 00001	high: 0.9152	 avg: 0.9152	   word: dark energy components
count: 00001	high: 0.4429	 avg: 0.4429	   word: inverse
count: 00001	high: 0.4472	 avg: 0.4472	   word: perturbation
count: 00001	high: 0.4697	 avg: 0.4697	   word: test
count: 00001	high: 0.5650	 avg: 0.5650	   word: small back hole
count: 00001	high: 0.5661	 avg: 0.5661	   word: absolute value
count: 00001	high: 0.5961	 avg: 0.5961	   word: Horndeski theory
count: 00001	high: 0.6010	 avg: 0.6010	   word: AdS spacetime
count: 00001	high: 0.6045	 avg: 0.6045	   word: quasinormal modes
count: 00001	high: 0.6066	 avg: 0.6066	   word: metric coincides
count: 00001	high: 0.6204	 avg: 0.6204	   word: shift symmetry
count: 00001	high: 0.7061	 avg: 0.7061	   word: Schwarzschild-AdS solution
count: 00001	high: 0.7064	 avg: 0.7064	   word: black hole limit
count: 00001	high: 0.7515	 avg: 0.7515	   word: effective AdS curvature
count: 00001	high: 0.7689	 avg: 0.7689	   word: symmetric black hole
count: 00001	high: 0.7715	 avg: 0.7715	   word: asymptotic infinity limit
count: 00001	high: 0.8380	 avg: 0.8380	   word: field derivative coupling
count: 00001	high: 0.8477	 avg: 0.8477	   word: cosmological constant increases
count: 00001	high: 0.8527	 avg: 0.8527	   word: Schwarzschild-AdS black hole
count: 00001	high: 0.8600	 avg: 0.8600	   word: derivative coupling
count: 00001	high: 0.9888	 avg: 0.9888	   word: quasinormal frequency
count: 00001	high: 0.3251	 avg: 0.3251	   word: SNeIa data
count: 00001	high: 0.3277	 avg: 0.3277	   word: time evolution
count: 00001	high: 0.3281	 avg: 0.3281	   word: best agreement
count: 00001	high: 0.3292	 avg: 0.3292	   word: physical results
count: 00001	high: 0.3349	 avg: 0.3349	   word: different components
count: 00001	high: 0.3478	 avg: 0.3478	   word: conservation equation
count: 00001	high: 0.3479	 avg: 0.3479	   word: power spectrum
count: 00001	high: 0.3480	 avg: 0.3480	   word: theoretical results
count: 00001	high: 0.3533	 avg: 0.3533	   word: important role
count: 00001	high: 0.3544	 avg: 0.3544	   word: best value
count: 00001	high: 0.3593	 avg: 0.3593	   word: typical case
count: 00001	high: 0.3650	 avg: 0.3650	   word: general case
count: 00001	high: 0.3749	 avg: 0.3749	   word: spectral index
count: 00001	high: 0.3883	 avg: 0.3883	   word: observed values
count: 00001	high: 0.3986	 avg: 0.3986	   word: observed value
count: 00001	high: 0.5531	 avg: 0.5531	   word: different dissipation functions
count: 00001	high: 0.5700	 avg: 0.5700	   word: asymptotically flat space
count: 00001	high: 0.5933	 avg: 0.5933	   word: constant energy densities
count: 00001	high: 0.6061	 avg: 0.6061	   word: vacuum quantum fluctuations
count: 00001	high: 0.6362	 avg: 0.6362	   word: slow roll parameter
count: 00001	high: 0.6645	 avg: 0.6645	   word: critical energy density
count: 00001	high: 0.6854	 avg: 0.6854	   word: point quantum fluctuations
count: 00001	high: 0.7196	 avg: 0.7196	   word: massive scalar field
count: 00001	high: 0.8381	 avg: 0.8381	   word: massless scalar fields
count: 00001	high: 0.8411	 avg: 0.8411	   word: massless scalar
count: 00001	high: 0.4337	 avg: 0.4337	   word: degree
count: 00001	high: 0.4376	 avg: 0.4376	   word: integration
count: 00001	high: 0.4586	 avg: 0.4586	   word: repercussions
count: 00001	high: 0.4647	 avg: 0.4647	   word: Siklos
count: 00001	high: 0.5880	 avg: 0.5880	   word: larger class
count: 00001	high: 0.5927	 avg: 0.5927	   word: classification procedure
count: 00001	high: 0.6107	 avg: 0.6107	   word: different subclasses
count: 00001	high: 0.6140	 avg: 0.6140	   word: Ricci tensor
count: 00001	high: 0.6196	 avg: 0.6196	   word: general spacetime
count: 00001	high: 0.6314	 avg: 0.6314	   word: type O subclass
count: 00001	high: 0.6365	 avg: 0.6365	   word: null direction
count: 00001	high: 0.6727	 avg: 0.6727	   word: GHP formalism
count: 00001	high: 0.7378	 avg: 0.7378	   word: invariant formalism
count: 00001	high: 0.7378	 avg: 0.7378	   word: homothetic vector analysis
count: 00001	high: 0.7525	 avg: 0.7525	   word: pure radiation field
count: 00001	high: 0.7870	 avg: 0.7870	   word: symmetry analysis
count: 00001	high: 0.8210	 avg: 0.8210	   word: homothetic Killing vectors
count: 00001	high: 0.8401	 avg: 0.8401	   word: null isotropy freedom
count: 00001	high: 0.8606	 avg: 0.8606	   word: simple invariant classification
count: 00001	high: 0.9475	 avg: 0.9475	   word: pure radiation metrics
count: 00001	high: 0.2717	 avg: 0.2717	   word: Chapter
count: 00001	high: 0.4096	 avg: 0.4096	   word: cosmic-ray production
count: 00001	high: 0.4229	 avg: 0.4229	   word: contemporary universe
count: 00001	high: 0.4587	 avg: 0.4587	   word: published papers
count: 00001	high: 0.4949	 avg: 0.4949	   word: current picture
count: 00001	high: 0.5102	 avg: 0.5102	   word: radiation-dominated epoch
count: 00001	high: 0.5352	 avg: 0.5352	   word: briefly review
count: 00001	high: 0.5796	 avg: 0.5796	   word: gravitational repulsion
count: 00001	high: 0.6555	 avg: 0.6555	   word: curvature singularities
count: 00001	high: 0.8269	 avg: 0.8269	   word: spherically symmetric solutions
count: 00001	high: 0.8438	 avg: 0.8438	   word: contracting astronomical systems
count: 00001	high: 0.9094	 avg: 0.9094	   word: gravitational particle production
count: 00001	high: 0.3390	 avg: 0.3390	   word: types
count: 00001	high: 0.3420	 avg: 0.3420	   word: words
count: 00001	high: 0.3451	 avg: 0.3451	   word: maximum
count: 00001	high: 0.3457	 avg: 0.3457	   word: Hubble
count: 00001	high: 0.3482	 avg: 0.3482	   word: universes
count: 00001	high: 0.3561	 avg: 0.3561	   word: nats
count: 00001	high: 0.3767	 avg: 0.3767	   word: Bekenstein
count: 00001	high: 0.4822	 avg: 0.4822	   word: universe scales
count: 00001	high: 0.4970	 avg: 0.4970	   word: square root
count: 00001	high: 0.4993	 avg: 0.4993	   word: different relations
count: 00001	high: 0.5086	 avg: 0.5086	   word: short letter
count: 00001	high: 0.5448	 avg: 0.5448	   word: upper limit
count: 00001	high: 0.5577	 avg: 0.5577	   word: finite region
count: 00001	high: 0.5913	 avg: 0.5913	   word: information N.
